Simulation Time,Red_ql,Pie_ql,CoDel_ql,FqCoDel_ql,Cobalt_ql,dAQM9_ql,dAQM10_ql,dAQM11_ql
6.20984,1,0.0,1,0,1,0,0,0.0
6.2104,0,1.0,0,1,0,1,1,1.0
6.21047,1,0.0,1,0,3,0,0,0.0
6.21047,0,1.0,0,1,1,1,1,1.0
6.21112,1,0.0,12,0,0,0,0,0.0
6.21112,0,1.0,11,11,1,1,5,1.0
6.21147,1,0.0,10,1,0,0,1,0.0
6.21147,0,8.0,9,0,2,8,0,1.0
6.21147,9,1.0,1,1,4,7,1,0.0
6.21147,1,0.0,0,0,1,1,0,1.0
6.2115,0,2.0,1,3,0,0,1,0.0
6.2115,1,1.0,0,1,1,1,0,1.0
6.21159,0,0.0,7,0,1,0,1,0.0
6.21159,1,1.0,1,8,0,2,0,7.0
6.21182,0,0.0,0,1,1,1,1,1.0
6.21182,1,1.0,1,0,0,0,0,0.0
6.2122,0,0.0,0,1,3,1,1,1.0
6.21253,1,1.0,10,0,1,0,0,0.0
6.21253,0,0.0,9,1,0,4,1,1.0
6.21262,1,1.0,8,0,1,1,0,0.0
6.21262,0,0.0,6,17,0,0,8,1.0
6.2128,1,1.0,1,1,5,1,1,6.0
6.2128,0,0.0,0,0,1,0,0,5.0
6.21304,1,1.0,1,1,0,1,1,4.0
6.21304,0,0.0,0,0,1,1,0,3.0
6.21312,1,1.0,1,1,0,0,1,2.0
6.21335,0,0.0,0,0,2,1,0,1.0
6.21344,6,11.0,1,4,6,0,1,0.0
6.21344,3,1.0,0,1,1,1,0,1.0
6.21348,1,0.0,1,0,0,0,5,0.0
6.21434,0,1.0,0,1,0,1,1,1.0
6.21434,3,0.0,1,0,1,0,0,0.0
6.21493,9,4.0,0,1,0,4,1,1.0
6.21493,2,1.0,1,0,1,1,0,0.0
6.21513,1,0.0,0,1,0,0,1,1.0
6.21598,0,1.0,1,0,7,1,0,0.0
6.21598,1,0.0,0,1,1,0,7,1.0
6.2161,0,1.0,1,0,0,1,7,0.0
6.2161,1,0.0,0,7,1,0,1,1.0
6.21614,0,3.0,5,4,0,1,0,0.0
6.21659,1,1.0,12,1,1,0,1,1.0
6.21659,0,0.0,2,0,0,1,0,0.0
6.21709,1,15.0,6,1,1,0,1,1.0
6.21769,0,1.0,1,0,0,1,0,0.0
6.21804,1,0.0,0,1,1,0,1,1.0
6.21804,0,1.0,4,0,1,1,6,0.0
6.21815,17,0.0,1,1,0,0,5,1.0
6.21823,1,1.0,0,0,1,8,4,0.0
6.21823,0,0.0,1,1,0,1,3,1.0
6.21984,2,1.0,0,0,1,0,2,0.0
6.22016,1,0.0,1,1,0,1,1,3.0
6.22079,0,1.0,0,0,4,0,0,9.0
6.22079,1,0.0,1,1,1,1,1,1.0
6.22088,0,1.0,0,0,0,0,0,0.0
6.22088,4,0.0,1,1,1,1,1,1.0
6.2212,27,1.0,0,0,0,0,0,0.0
6.2212,1,0.0,1,1,1,6,4,3.0
6.22135,0,1.0,1,0,0,1,1,1.0
6.22135,1,0.0,0,1,1,0,0,0.0
6.22212,0,1.0,1,0,0,1,1,1.0
6.22212,1,0.0,0,3,10,0,0,0.0
6.22244,0,1.0,1,1,9,1,1,1.0
6.22244,4,0.0,0,0,8,0,0,0.0
6.22273,6,1.0,1,1,7,7,1,2.0
6.22273,3,0.0,0,0,6,10,0,1.0
6.2232,1,1.0,1,1,5,1,1,0.0
6.2232,0,1.0,0,0,4,0,0,1.0
6.2237,5,0.0,1,1,3,1,1,0.0
6.2237,1,1.0,0,0,3,0,0,1.0
6.22389,0,0.0,1,1,3,1,1,0.0
6.22394,1,1.0,0,0,1,0,0,1.0
6.22394,0,0.0,1,1,0,1,1,0.0
6.22429,1,1.0,0,0,1,6,0,1.0
6.22429,0,0.0,1,1,0,5,2,0.0
6.22458,1,1.0,0,0,12,4,3,0.0
6.22458,0,0.0,1,8,2,3,9,1.0
6.22474,1,1.0,0,1,1,2,1,0.0
6.22474,0,0.0,1,0,0,1,0,1.0
6.22524,3,1.0,0,1,1,0,1,0.0
6.22539,1,1.0,1,0,0,1,0,2.0
6.22539,0,0.0,0,1,1,0,4,1.0
6.22542,1,1.0,1,0,0,1,3,0.0
6.22542,0,0.0,0,1,1,0,1,3.0
6.2262,1,2.0,3,0,0,7,0,5.0
6.22644,0,1.0,1,1,3,7,1,1.0
6.22644,1,0.0,0,0,2,1,0,0.0
6.2267,0,1.0,0,1,1,0,1,1.0
6.2267,1,0.0,1,0,0,1,0,0.0
6.22673,0,1.0,0,1,1,0,2,1.0
6.22673,5,0.0,5,0,0,1,1,0.0
6.22704,1,1.0,1,1,1,0,0,1.0
6.22746,0,0.0,0,0,0,1,1,0.0
6.22756,1,10.0,1,8,1,0,0,1.0
6.22756,0,4.0,0,8,0,1,1,0.0
6.2288,1,1.0,9,4,4,0,0,1.0
6.2288,0,0.0,1,1,3,1,1,0.0
6.22896,1,1.0,0,0,2,0,0,1.0
6.22896,0,0.0,1,1,4,1,1,0.0
6.22922,12,2.0,0,0,2,0,0,8.0
6.22922,1,1.0,8,1,1,1,0,1.0
6.22922,0,0.0,1,0,0,0,1,0.0
6.22987,26,1.0,0,12,1,7,0,9.0
6.22987,1,0.0,1,1,0,3,1,1.0
6.22998,0,1.0,0,0,1,9,0,0.0
6.22998,10,0.0,10,1,0,1,6,1.0
6.23083,1,1.0,7,0,1,0,1,0.0
6.23095,0,0.0,3,2,0,1,0,1.0
6.23179,1,1.0,1,1,4,0,4,0.0
6.23194,0,0.0,0,0,7,1,5,1.0
6.23194,1,1.0,3,4,1,5,1,0.0
6.2321,0,0.0,1,1,0,0,0,1.0
6.23219,2,1.0,0,0,1,3,1,0.0
6.23285,9,1.0,1,9,0,1,0,1.0
6.23285,4,0.0,0,2,4,0,1,0.0
6.23293,1,1.0,6,1,6,1,0,1.0
6.23293,0,0.0,1,10,1,0,1,0.0
6.23301,1,1.0,0,1,0,1,0,1.0
6.23301,0,0.0,1,0,1,0,1,1.0
6.23308,2,10.0,0,1,0,2,0,0.0
6.23308,1,3.0,1,0,1,1,1,1.0
6.23368,0,1.0,0,14,0,0,0,0.0
6.23368,1,0.0,1,1,1,1,1,1.0
6.23376,0,1.0,0,0,0,0,0,0.0
6.23376,3,0.0,1,7,1,1,8,1.0
6.2341,1,1.0,0,1,0,0,1,0.0
6.23444,0,0.0,4,0,1,1,0,7.0
6.23444,10,1.0,3,18,0,0,9,1.0
6.23512,1,0.0,1,1,3,1,1,0.0
6.23512,0,1.0,0,0,1,0,0,1.0
6.23584,1,0.0,1,1,0,0,1,0.0
6.23599,0,3.0,0,0,1,1,0,1.0
6.23599,1,6.0,1,4,0,0,1,0.0
6.23698,0,4.0,0,1,7,1,0,1.0
6.23698,1,1.0,10,0,1,0,1,0.0
6.23829,0,0.0,3,5,0,5,0,1.0
6.23901,1,3.0,1,1,1,1,1,0.0
6.23901,0,1.0,0,0,0,0,0,1.0
6.23945,1,1.0,1,1,2,5,1,0.0
6.23967,0,0.0,0,0,1,5,0,1.0
6.23995,18,1.0,7,1,1,1,1,0.0
6.23995,1,0.0,1,0,0,0,0,1.0
6.2401,0,1.0,0,1,1,1,1,0.0
6.2401,1,0.0,1,0,0,0,1,1.0
6.24087,0,1.0,0,1,1,1,0,0.0
6.24087,1,0.0,1,1,0,0,1,1.0
6.24087,0,1.0,1,0,1,1,0,0.0
6.24087,1,0.0,0,1,0,0,1,1.0
6.24132,0,9.0,1,0,1,1,0,0.0
6.24132,20,1.0,0,1,1,0,1,1.0
6.24148,1,0.0,5,0,0,1,0,0.0
6.24148,0,1.0,1,1,1,0,7,1.0
6.24186,1,0.0,0,1,0,1,1,0.0
6.24186,1,1.0,3,0,1,0,0,2.0
6.24228,0,1.0,6,1,0,8,1,1.0
6.24228,5,0.0,1,0,5,1,0,0.0
6.2423,17,9.0,0,1,1,0,1,3.0
6.2423,3,1.0,1,0,0,9,0,1.0
6.24231,4,0.0,0,1,1,1,3,0.0
6.24231,1,1.0,1,0,0,0,1,1.0
6.24245,0,0.0,0,1,1,1,0,0.0
6.24245,5,1.0,1,0,0,0,1,1.0
6.24333,1,0.0,0,1,1,1,0,0.0
6.24333,0,1.0,1,0,0,0,1,1.0
6.24355,1,0.0,1,1,5,1,0,0.0
6.24355,0,1.0,0,0,1,0,1,1.0
6.24439,1,0.0,1,1,0,1,0,0.0
6.24533,0,1.0,0,0,1,0,5,1.0
6.24548,4,0.0,1,7,0,1,1,1.0
6.24548,1,0.0,0,1,1,0,0,0.0
6.24599,0,1.0,1,0,0,1,1,1.0
6.24621,1,0.0,0,1,1,0,0,0.0
6.24631,0,1.0,1,0,0,1,5,2.0
6.24631,1,0.0,0,18,13,1,1,1.0
6.24633,0,0.0,6,1,1,0,0,0.0
6.24665,5,1.0,9,0,0,1,1,1.0
6.24771,1,0.0,1,6,1,0,0,0.0
6.24771,0,1.0,0,9,0,1,1,1.0
6.24862,4,0.0,1,1,1,0,0,0.0
6.24862,13,1.0,0,0,0,1,2,6.0
6.24874,1,1.0,1,1,1,0,1,1.0
6.24874,0,0.0,0,0,0,7,0,0.0
6.24881,1,14.0,1,1,1,1,3,1.0
6.24881,0,0.0,0,0,0,0,1,0.0
6.24958,1,1.0,1,1,1,1,0,1.0
6.24979,0,0.0,0,0,0,0,1,0.0
6.25054,1,1.0,1,2,1,1,0,1.0
6.25069,0,0.0,0,1,0,0,1,0.0
6.25069,1,1.0,6,0,1,8,0,1.0
6.25094,0,0.0,8,4,0,1,1,0.0
6.2515,5,8.0,10,1,1,0,0,1.0
6.2516,1,1.0,0,0,1,1,1,0.0
6.2516,0,0.0,1,3,0,0,0,9.0
6.25168,1,1.0,0,1,1,1,1,1.0
6.25168,0,0.0,1,0,0,0,1,0.0
6.25205,1,1.0,0,2,1,1,0,1.0
6.25205,0,0.0,9,1,0,0,1,0.0
6.25259,11,7.0,1,0,1,6,0,1.0
6.25259,1,1.0,0,1,0,1,4,0.0
6.25375,0,0.0,1,0,1,0,1,1.0
6.25375,1,1.0,0,1,0,1,0,0.0
6.25423,0,0.0,0,0,5,0,1,1.0
6.25423,2,11.0,1,1,1,6,0,0.0
6.25458,1,4.0,0,0,5,1,1,1.0
6.25458,0,1.0,7,1,1,0,0,0.0
6.25492,1,0.0,1,0,0,1,6,1.0
6.25492,0,1.0,0,3,1,0,1,0.0
6.25532,6,0.0,11,1,0,1,0,2.0
6.25532,16,1.0,1,0,1,0,1,1.0
6.25534,1,0.0,0,19,0,2,0,0.0
6.25547,0,1.0,1,1,1,1,1,1.0
6.25547,1,0.0,0,0,0,0,0,0.0
6.25556,0,1.0,1,1,1,3,1,1.0
6.25556,1,0.0,0,0,0,1,0,0.0
6.25574,0,1.0,1,1,2,0,1,1.0
6.25583,1,0.0,0,0,1,1,0,0.0
6.25583,1,1.0,1,2,0,0,1,8.0
6.25605,0,0.0,0,1,1,1,0,7.0
6.25605,7,7.0,4,0,0,0,9,6.0
6.25642,3,4.0,1,1,1,1,1,5.0
6.25715,1,1.0,0,0,0,1,0,4.0
6.25716,0,4.0,1,1,4,0,1,3.0
6.25716,1,1.0,0,0,1,1,0,2.0
6.25792,0,0.0,1,4,0,0,1,9.0
6.25792,1,1.0,0,1,2,1,0,1.0
6.25793,0,0.0,1,0,1,1,1,0.0
6.25793,1,1.0,0,6,0,0,0,1.0
6.25842,0,0.0,1,1,8,1,1,0.0
6.25847,1,1.0,0,0,1,0,0,1.0
6.25847,0,0.0,2,1,0,5,1,0.0
6.25939,1,10.0,4,0,1,1,0,1.0
6.25949,0,1.0,11,1,0,0,1,0.0
6.25949,2,0.0,1,0,1,1,0,2.0
6.26023,1,7.0,0,8,0,0,2,1.0
6.26023,0,1.0,1,1,1,1,1,0.0
6.26061,1,0.0,0,1,0,0,0,1.0
6.26061,0,5.0,1,0,1,6,1,0.0
6.26086,1,1.0,0,1,0,1,0,1.0
6.26086,0,0.0,7,0,1,0,1,0.0
6.26103,1,1.0,1,1,0,1,0,1.0
6.26103,0,0.0,0,0,6,0,1,0.0
6.26105,1,1.0,1,1,1,1,0,1.0
6.26105,0,1.0,0,0,0,0,8,0.0
6.26208,7,0.0,1,1,1,1,7,1.0
6.26208,1,10.0,0,0,0,0,6,0.0
6.26228,0,2.0,1,1,1,1,5,4.0
6.26228,1,1.0,0,0,0,0,4,1.0
6.2623,0,0.0,1,7,1,1,3,0.0
6.2623,1,6.0,0,1,0,0,2,3.0
6.2631,0,1.0,1,0,1,9,9,8.0
6.2631,1,0.0,0,1,0,1,5,1.0
6.26314,0,1.0,1,0,5,0,1,0.0
6.2637,4,0.0,0,1,4,1,0,2.0
6.2637,1,1.0,4,0,3,0,1,1.0
6.26374,3,0.0,1,1,2,1,0,0.0
6.26374,1,1.0,0,0,4,0,1,1.0
6.26427,0,0.0,1,1,1,1,0,0.0
6.26427,7,1.0,0,0,0,0,1,1.0
6.26436,1,0.0,7,1,1,1,0,0.0
6.26442,0,1.0,3,0,0,0,2,1.0
6.26466,5,0.0,1,1,1,1,1,0.0
6.26466,1,10.0,0,0,1,0,0,1.0
6.26496,0,1.0,1,1,0,1,1,0.0
6.26543,6,0.0,1,0,1,0,0,1.0
6.26644,1,5.0,0,1,0,2,1,0.0
6.26651,0,1.0,1,0,1,1,0,1.0
6.26651,25,0.0,0,1,0,0,1,0.0
6.26731,1,1.0,1,0,15,1,0,1.0
6.26731,0,1.0,0,1,14,0,1,0.0
6.26737,1,0.0,4,0,13,1,0,7.0
6.26737,0,1.0,2,1,12,0,1,1.0
6.26744,1,0.0,1,0,11,1,0,0.0
6.26756,0,1.0,0,1,10,0,4,1.0
6.26756,1,0.0,5,0,9,8,1,0.0
6.26837,0,10.0,13,1,8,7,0,1.0
6.26837,1,1.0,4,0,7,6,3,0.0
6.26854,0,0.0,1,1,6,5,8,1.0
6.26895,1,2.0,0,0,5,4,1,0.0
6.26901,0,1.0,1,3,4,3,0,1.0
6.26901,5,0.0,0,1,3,2,2,0.0
6.26945,5,1.0,6,0,2,9,1,1.0
6.27025,1,1.0,1,1,1,8,0,0.0
6.27035,0,0.0,0,0,0,1,1,1.0
6.27035,1,1.0,1,1,1,0,0,0.0
6.27134,0,0.0,0,0,0,1,1,1.0
6.27134,19,1.0,1,7,1,0,0,0.0
6.27205,1,0.0,0,1,0,1,1,1.0
6.27205,0,1.0,1,0,1,0,0,0.0
6.27209,1,0.0,0,1,0,1,1,1.0
6.27209,0,1.0,1,0,2,0,0,0.0
6.27228,10,0.0,0,1,1,2,1,1.0
6.27228,16,1.0,1,0,0,1,0,0.0
6.27277,1,0.0,0,4,1,0,1,1.0
6.27277,0,1.0,3,3,0,1,0,0.0
6.27367,1,0.0,3,1,1,0,1,1.0
6.27367,0,1.0,6,0,0,1,0,0.0
6.27407,17,0.0,10,1,2,0,7,1.0
6.27407,1,6.0,9,0,1,1,1,0.0
6.27415,0,8.0,9,1,0,0,0,1.0
6.27415,1,1.0,8,0,6,1,1,0.0
6.27448,0,0.0,1,1,1,0,0,1.0
6.2748,3,1.0,0,0,0,1,1,0.0
6.2748,1,0.0,1,1,1,0,0,1.0
6.27516,0,1.0,0,0,0,4,1,0.0
6.27516,1,0.0,9,20,8,1,0,1.0
6.27517,0,1.0,1,1,1,0,1,0.0
6.27549,1,0.0,0,0,0,3,0,4.0
6.27591,0,1.0,1,1,1,3,1,1.0
6.27591,1,1.0,0,0,0,2,0,0.0
6.27634,0,0.0,1,1,1,8,1,1.0
6.27634,1,1.0,0,0,0,1,0,0.0
6.27667,1,0.0,1,2,1,0,1,1.0
6.27667,0,1.0,0,1,0,2,0,0.0
6.2771,1,0.0,0,0,12,1,1,1.0
6.27717,0,7.0,10,1,11,0,0,0.0
6.27752,1,1.0,1,0,10,1,1,1.0
6.27763,0,0.0,0,1,9,0,0,1.0
6.27763,1,1.0,1,0,8,1,1,0.0
6.27787,0,0.0,0,1,7,0,0,6.0
6.27804,1,1.0,1,0,6,1,1,5.0
6.27804,0,0.0,0,1,5,0,0,4.0
6.2786,1,1.0,1,0,4,1,5,3.0
6.2786,0,0.0,0,1,3,0,1,2.0
6.27878,1,5.0,1,0,1,1,0,1.0
6.27878,0,1.0,0,1,0,0,1,0.0
6.27914,1,0.0,6,0,1,1,0,1.0
6.27914,0,5.0,1,1,0,0,1,0.0
6.27938,1,1.0,0,1,1,1,0,3.0
6.27948,0,0.0,5,0,0,0,1,1.0
6.27948,5,1.0,1,8,3,7,0,0.0
6.28003,1,0.0,0,1,1,1,1,1.0
6.28032,0,1.0,1,0,0,0,0,0.0
6.28063,8,0.0,0,9,6,1,1,1.0
6.28063,1,0.0,3,8,5,0,0,0.0
6.28103,1,1.0,1,1,1,1,4,1.0
6.28103,0,0.0,0,0,3,0,1,0.0
6.28105,1,9.0,1,1,1,1,0,1.0
6.28105,0,1.0,0,0,0,0,1,0.0
6.28111,1,0.0,12,13,1,1,0,5.0
6.28111,0,1.0,1,12,0,0,1,1.0
6.2815,16,0.0,0,1,0,11,0,0.0
6.28219,1,1.0,1,0,3,1,1,4.0
6.28219,0,0.0,0,1,1,0,0,1.0
6.28245,1,1.0,1,0,0,1,4,0.0
6.28245,0,0.0,0,7,1,0,1,9.0
6.2825,14,3.0,1,11,0,7,0,1.0
6.28272,6,1.0,0,1,1,1,6,0.0
6.28272,1,0.0,1,0,0,0,5,1.0
6.28335,0,1.0,5,1,5,1,4,0.0
6.28335,4,0.0,1,0,1,0,3,1.0
6.2841,6,1.0,0,1,0,1,2,0.0
6.28453,7,0.0,11,0,7,0,1,3.0
6.28458,15,11.0,10,1,6,1,0,1.0
6.28458,1,1.0,8,0,5,0,1,0.0
6.28482,0,0.0,4,5,4,1,0,1.0
6.28482,1,1.0,1,1,2,0,3,0.0
6.28483,8,0.0,0,0,1,6,1,1.0
6.28483,1,0.0,10,13,0,1,0,0.0
6.28504,0,1.0,1,1,1,0,1,1.0
6.28526,2,0.0,0,0,0,1,0,0.0
6.28526,10,1.0,1,1,1,0,1,1.0
6.28576,4,0.0,0,0,0,1,0,0.0
6.28631,13,3.0,1,1,1,0,1,1.0
6.28631,18,1.0,0,0,0,1,0,0.0
6.28658,1,1.0,1,1,1,0,1,1.0
6.28658,0,0.0,0,0,0,1,0,0.0
6.28735,1,4.0,1,1,6,0,5,1.0
6.28735,0,1.0,0,0,5,1,1,0.0
6.2874,1,0.0,1,1,5,0,0,1.0
6.28776,0,1.0,0,0,1,4,4,0.0
6.28776,16,0.0,1,1,0,1,1,1.0
6.28789,1,1.0,0,0,5,0,0,0.0
6.28789,0,0.0,1,5,4,1,1,8.0
6.28808,11,6.0,0,5,3,0,0,7.0
6.28808,1,2.0,1,10,2,1,9,6.0
6.28824,0,1.0,0,1,1,0,1,5.0
6.28824,1,0.0,1,0,1,1,0,4.0
6.28916,0,5.0,0,4,0,0,1,3.0
6.28916,1,2.0,9,1,1,9,0,2.0
6.28993,0,1.0,7,0,0,1,1,3.0
6.28993,8,0.0,1,1,1,0,0,1.0
6.29007,1,1.0,0,0,0,6,3,0.0
6.29009,0,0.0,1,1,1,5,1,1.0
6.29009,1,1.0,0,0,0,4,0,0.0
6.2902,0,0.0,1,4,1,3,1,1.0
6.2902,11,1.0,0,1,0,2,0,0.0
6.29025,2,0.0,1,0,1,1,1,1.0
6.29025,1,1.0,0,1,1,1,0,0.0
6.29061,0,0.0,1,0,0,0,1,1.0
6.29061,1,4.0,0,1,1,3,0,0.0
6.29152,0,1.0,1,0,0,1,1,1.0
6.29152,1,0.0,0,1,1,0,0,0.0
6.29157,0,1.0,11,0,0,1,1,1.0
6.29157,1,0.0,6,5,3,0,0,0.0
6.29178,0,5.0,1,4,1,1,1,1.0
6.29178,1,1.0,0,4,0,0,0,0.0
6.29245,4,0.0,1,8,1,1,1,1.0
6.29245,26,1.0,0,2,0,0,0,0.0
6.29282,5,0.0,10,1,1,1,1,3.0
6.29282,1,1.0,1,0,0,0,0,2.0
6.29323,0,0.0,0,1,1,5,1,1.0
6.29323,1,2.0,1,0,0,1,0,0.0
6.29474,0,4.0,10,1,1,0,8,8.0
6.29474,0,1.0,1,0,0,4,7,7.0
6.29477,1,0.0,0,1,3,3,6,6.0
6.29533,0,6.0,4,0,1,1,5,5.0
6.29533,1,1.0,1,1,0,0,4,4.0
6.2956,0,1.0,0,0,1,9,3,3.0
6.29585,1,0.0,11,8,0,1,2,2.0
6.29592,0,1.0,1,1,1,0,3,1.0
6.29601,6,0.0,0,0,1,1,1,0.0
6.29627,1,12.0,1,1,0,0,0,1.0
6.29638,0,1.0,0,0,1,1,1,0.0
6.29638,1,0.0,1,1,0,0,0,1.0
6.2966,0,1.0,0,0,1,4,1,0.0
6.298,1,0.0,1,2,1,1,0,1.0
6.29813,0,1.0,0,8,0,0,1,0.0
6.29813,9,0.0,1,1,1,1,0,1.0
6.29823,1,1.0,0,0,0,0,1,0.0
6.29823,0,0.0,7,1,1,1,0,4.0
6.2986,1,1.0,1,0,0,0,1,1.0
6.29877,0,0.0,0,1,2,1,0,0.0
6.29877,1,1.0,1,0,1,0,1,1.0
6.2989,0,0.0,0,1,0,1,0,0.0
6.29907,1,6.0,1,14,9,0,1,1.0
6.29974,0,1.0,0,1,6,1,0,0.0
6.29974,1,0.0,1,0,7,0,1,1.0
6.30014,0,5.0,0,4,6,1,0,0.0
6.30054,1,1.0,1,1,4,0,3,2.0
6.30054,0,0.0,0,0,1,1,4,1.0
6.30094,5,1.0,1,1,0,0,7,0.0
6.30094,1,0.0,0,0,1,1,1,10.0
6.30096,0,1.0,1,1,0,0,0,1.0
6.30096,4,0.0,0,0,1,1,8,0.0
6.3012,6,1.0,7,5,0,0,7,1.0
6.3012,1,1.0,1,1,1,8,6,0.0
6.30127,0,0.0,0,0,0,7,5,1.0
6.30166,1,2.0,6,1,1,6,4,0.0
6.3021,7,1.0,1,0,0,5,3,1.0
6.3021,17,0.0,0,1,1,4,2,0.0
6.30239,7,1.0,11,0,0,3,1,1.0
6.30285,8,0.0,1,3,1,2,0,1.0
6.30319,1,1.0,1,1,0,3,1,0.0
6.30338,0,0.0,0,0,0,1,0,6.0
6.30338,1,1.0,2,1,1,0,1,1.0
6.30383,0,0.0,1,0,0,1,0,0.0
6.30451,1,3.0,0,1,4,0,1,1.0
6.3049,0,1.0,1,0,2,1,0,10.0
6.3049,6,0.0,0,5,1,0,1,1.0
6.30508,3,1.0,1,1,0,1,0,0.0
6.3061,9,0.0,0,0,1,0,4,1.0
6.3061,1,1.0,1,1,0,1,1,0.0
6.30664,0,0.0,0,0,1,0,0,3.0
6.30664,1,1.0,2,1,0,1,1,1.0
6.30699,0,0.0,5,0,1,0,0,0.0
6.30699,1,4.0,1,1,0,1,1,1.0
6.30707,0,2.0,0,0,1,0,0,0.0
6.30707,1,1.0,10,1,0,1,1,1.0
6.30748,0,0.0,1,0,1,0,0,0.0
6.30748,2,1.0,0,1,1,1,1,1.0
6.30767,1,0.0,1,0,0,0,0,0.0
6.30767,0,1.0,0,1,1,3,2,5.0
6.308,1,0.0,1,0,1,6,1,1.0
6.30804,0,1.0,0,1,0,5,0,0.0
6.30804,5,0.0,1,0,1,4,10,6.0
6.30868,1,1.0,0,11,0,3,1,1.0
6.30868,0,0.0,6,1,1,2,0,0.0
6.3087,1,4.0,1,0,0,1,1,1.0
6.30895,0,6.0,0,1,3,0,0,0.0
6.30895,1,1.0,10,0,1,8,1,1.0
6.309,1,0.0,9,1,0,1,0,0.0
6.309,0,4.0,8,0,7,0,1,1.0
6.30911,1,1.0,8,1,1,8,0,0.0
6.30911,0,1.0,1,0,0,7,4,1.0
6.30936,1,0.0,0,4,6,6,1,0.0
6.30936,1,1.0,1,1,1,5,0,1.0
6.31013,0,0.0,0,0,0,4,6,0.0
6.31033,9,1.0,1,5,1,3,1,1.0
6.31033,1,0.0,0,1,0,2,0,0.0
6.31053,0,2.0,1,0,1,1,1,1.0
6.31053,1,8.0,0,4,0,0,1,0.0
6.31071,0,1.0,5,9,1,1,0,1.0
6.31075,1,0.0,1,5,0,0,10,0.0
6.31118,1,1.0,0,8,1,1,1,1.0
6.31118,0,0.0,1,1,0,0,0,0.0
6.3112,9,1.0,0,0,6,1,1,1.0
6.3112,12,0.0,1,1,1,0,0,0.0
6.31157,1,7.0,0,0,1,1,6,5.0
6.31157,0,9.0,7,1,0,0,5,1.0
6.31204,0,1.0,14,0,1,4,1,0.0
6.31212,1,0.0,1,1,0,1,0,9.0
6.31352,0,1.0,0,0,1,0,1,8.0
6.31372,1,0.0,1,4,0,1,0,7.0
6.31424,0,3.0,0,1,1,0,1,6.0
6.31424,4,1.0,1,0,0,4,0,5.0
6.3146,1,0.0,0,2,1,1,1,4.0
6.31467,0,1.0,1,1,0,0,0,3.0
6.31476,1,0.0,0,0,1,1,5,1.0
6.31552,0,2.0,4,5,0,0,1,0.0
6.31552,1,1.0,4,1,1,2,0,1.0
6.31628,0,1.0,1,0,0,1,6,0.0
6.31629,1,0.0,9,1,2,0,1,1.0
6.31629,0,1.0,7,0,3,10,0,0.0
6.31653,1,0.0,1,1,1,1,1,1.0
6.31653,0,1.0,0,0,0,0,0,0.0
6.31667,1,0.0,1,19,1,1,1,1.0
6.31753,0,1.0,1,1,0,0,0,0.0
6.31753,1,0.0,0,0,8,1,1,1.0
6.31774,0,1.0,5,1,1,0,0,0.0
6.31806,10,0.0,9,0,1,1,1,1.0
6.31806,6,1.0,1,1,0,0,0,0.0
6.31847,1,0.0,0,0,7,5,1,1.0
6.31847,0,1.0,12,3,1,2,0,0.0
6.31886,1,0.0,1,1,0,1,1,1.0
6.31886,0,1.0,1,0,1,0,0,0.0
6.31889,1,0.0,1,1,0,6,1,1.0
6.31971,0,7.0,0,0,1,1,0,0.0
6.31971,1,1.0,1,1,0,0,1,2.0
6.32046,0,0.0,0,0,8,1,0,5.0
6.32046,27,1.0,8,1,1,4,1,1.0
6.32085,1,0.0,0,0,0,3,0,0.0
6.32085,0,5.0,1,6,1,10,1,1.0
6.32151,1,1.0,0,1,0,1,0,0.0
6.32151,0,0.0,1,0,1,0,5,1.0
6.32194,1,1.0,0,21,0,1,1,0.0
6.32278,0,0.0,1,4,1,0,0,1.0
6.32313,1,1.0,0,1,0,7,9,0.0
6.32313,0,0.0,1,0,5,1,8,1.0
6.32318,1,1.0,0,1,2,1,7,0.0
6.32318,0,0.0,1,0,1,0,6,1.0
6.32372,17,1.0,0,1,0,1,5,1.0
6.32372,1,0.0,1,0,6,0,4,0.0
6.32383,0,0.0,6,1,1,1,3,1.0
6.32435,4,5.0,11,0,0,0,1,0.0
6.32435,18,1.0,12,1,1,1,0,1.0
6.32479,8,0.0,1,0,0,0,1,0.0
6.32485,1,1.0,0,1,1,5,0,1.0
6.32485,0,0.0,1,0,0,1,1,0.0
6.32497,1,1.0,3,1,4,0,0,1.0
6.32497,0,0.0,1,0,3,6,1,0.0
6.32518,1,1.0,0,1,2,1,0,1.0
6.32539,0,0.0,1,0,3,0,1,0.0
6.32539,1,5.0,0,1,1,1,0,1.0
6.32574,0,6.0,4,0,0,0,1,0.0
6.32574,9,1.0,3,1,3,1,0,1.0
6.32575,14,0.0,5,0,1,0,1,0.0
6.32575,17,5.0,1,1,0,1,0,1.0
6.32582,1,1.0,0,0,1,0,1,0.0
6.32582,0,0.0,1,13,0,1,0,1.0
6.32595,2,4.0,0,5,2,0,1,0.0
6.32595,8,3.0,1,1,1,3,0,1.0
6.32672,2,1.0,0,0,0,1,1,0.0
6.32672,1,1.0,1,9,1,0,0,3.0
6.32675,0,0.0,0,1,0,1,2,6.0
6.32675,1,1.0,1,0,2,0,5,1.0
6.32675,0,0.0,0,1,1,1,1,0.0
6.32679,1,1.0,1,0,0,0,0,1.0
6.32679,0,0.0,0,1,1,1,1,0.0
