Simulation Time,Red_plr,Pie_plr,CoDel_plr,FqCoDel_plr,Cobalt_plr,dAQM9_plr,dAQM10_plr,dAQM11_plr
18.8,0.542218,1.01429,1.12679,0.462333,1.09223,0.376124,0.615332,0.945277
18.9,0.544396,1.01496,1.12556,0.461539,1.09103,0.376732,0.615414,0.945048
19.0,0.582288,1.01569,1.12546,0.485052,1.08973,0.422198,0.640257,0.951645
19.1,0.583899,1.0164,1.12538,0.487079,1.08884,0.422732,0.640768,0.951706
19.2,0.585597,1.01682,1.12354,0.485647,1.08813,0.423358,0.640548,0.952696
19.3,0.587295,1.01721,1.12218,0.484785,1.08729,0.423696,0.640315,0.953663
19.4,0.588114,1.01737,1.12156,0.484053,1.08684,0.423662,0.640549,0.952926
19.5,0.589813,1.0177,1.12095,0.483033,1.0851,0.42447,0.640214,0.95272
19.6,0.591434,1.01745,1.12017,0.482169,1.0842,0.424943,0.640431,0.95306
19.7,0.592782,1.0172,1.12067,0.48119,1.0835,0.425577,0.64063,0.953485
19.8,0.594124,1.01708,1.12058,0.480541,1.08265,0.425381,0.640661,0.954636
19.9,0.595961,1.01715,1.1193,0.48607,1.08088,0.42638,0.64028,0.955121
20.0,0.63688,1.01706,1.11948,0.504163,1.07996,0.458645,0.658281,0.959983
20.1,0.638452,1.01727,1.11852,0.503221,1.07891,0.458727,0.658168,0.960415
20.2,0.639909,1.01739,1.11575,0.502341,1.07819,0.45939,0.658499,0.961199
20.3,0.641929,1.01784,1.11408,0.501959,1.07724,0.460354,0.658207,0.96184
20.4,0.642902,1.01828,1.11331,0.50102,1.07663,0.461037,0.65866,0.96247
20.5,0.644456,1.01888,1.11205,0.500003,1.07604,0.461962,0.658763,0.962717
20.6,0.64626,1.01931,1.11152,0.499649,1.07528,0.462347,0.65883,0.963379
20.7,0.647981,1.01987,1.11081,0.504887,1.07432,0.462453,0.65865,0.964262
20.8,0.648989,1.02036,1.11034,0.510035,1.07331,0.46365,0.658251,0.964494
20.9,0.650719,1.02068,1.11088,0.509063,1.07255,0.464713,0.657994,0.964043
21.0,0.673224,1.02055,1.11008,0.524781,1.07247,0.484574,0.668034,0.966173
21.1,0.679014,1.02093,1.1091,0.524346,1.07213,0.484742,0.668017,0.967996
21.2,0.681388,1.02096,1.10989,0.531048,1.07087,0.485873,0.667812,0.968736
21.3,0.685112,1.02119,1.10975,0.531673,1.07037,0.487055,0.667958,0.96904
21.4,0.686513,1.02052,1.11056,0.5361,1.06979,0.487371,0.667405,0.969461
21.5,0.687697,1.01972,1.10979,0.538495,1.06888,0.488636,0.667124,0.969271
21.6,0.689102,1.01838,1.10868,0.538616,1.06801,0.489466,0.667414,0.969631
21.7,0.690161,1.01722,1.10967,0.548656,1.06715,0.490056,0.667718,0.969982
21.8,0.691463,1.01619,1.1089,0.549089,1.06684,0.490718,0.667507,0.970545
21.9,0.692697,1.01573,1.10889,0.549447,1.06631,0.491179,0.666917,0.970269
22.0,0.712817,1.01513,1.10833,0.568688,1.06504,0.510361,0.677601,0.973669
22.1,0.714165,1.01476,1.10768,0.568982,1.06401,0.51069,0.677836,0.973647
22.2,0.715032,1.01427,1.10729,0.57381,1.06273,0.511262,0.677798,0.973509
22.3,0.716041,1.01404,1.10644,0.578099,1.06285,0.511955,0.678152,0.97366
22.4,0.717291,1.01386,1.10608,0.585732,1.06244,0.51198,0.67793,0.973549
22.5,0.718464,1.01382,1.10571,0.585564,1.06193,0.51235,0.677942,0.974326
22.6,0.719668,1.01406,1.10576,0.588156,1.06064,0.51269,0.677797,0.974451
22.7,0.72086,1.01458,1.10473,0.587112,1.06034,0.513429,0.678324,0.974482
22.8,0.721734,1.01463,1.1041,0.593716,1.05955,0.513416,0.678054,0.975145
22.9,0.722385,1.01504,1.10333,0.59383,1.05885,0.513776,0.678268,0.975362
23.0,0.750273,1.01651,1.10205,0.606139,1.05785,0.53205,0.688504,0.980819
23.1,0.751259,1.01675,1.1008,0.610356,1.05792,0.533279,0.688888,0.981409
23.2,0.752225,1.01692,1.10031,0.61001,1.05728,0.534018,0.688098,0.982048
23.3,0.753202,1.01741,1.10026,0.609688,1.05688,0.535049,0.687979,0.982391
23.4,0.753959,1.01785,1.09863,0.609138,1.05613,0.535217,0.687543,0.982992
23.5,0.755014,1.01818,1.0978,0.610672,1.05583,0.536209,0.68748,0.982934
23.6,0.755943,1.0185,1.09711,0.610542,1.05504,0.537263,0.687214,0.983211
23.7,0.756674,1.01838,1.09591,0.617235,1.05447,0.537959,0.687035,0.982991
23.8,0.757727,1.01835,1.09556,0.617103,1.05412,0.538437,0.686541,0.983815
23.9,0.758631,1.01818,1.09539,0.621118,1.0534,0.538589,0.686319,0.984414
24.0,0.773787,1.01805,1.09574,0.633586,1.05246,0.55657,0.696436,0.987248
24.1,0.774379,1.0182,1.09629,0.636963,1.05226,0.557526,0.696248,0.987607
24.2,0.775314,1.01836,1.09704,0.635807,1.05174,0.558373,0.696562,0.987152
24.3,0.775906,1.0186,1.09696,0.647055,1.05083,0.558705,0.696285,0.987545
24.4,0.776845,1.01899,1.09711,0.646253,1.0502,0.559225,0.695701,0.987662
24.5,0.777852,1.01935,1.09703,0.65639,1.05014,0.559357,0.69582,0.987165
24.6,0.778454,1.01988,1.09634,0.666599,1.04976,0.560117,0.695843,0.987771
24.7,0.779327,1.02033,1.09522,0.669291,1.04913,0.56039,0.695708,0.987097
24.8,0.78012,1.02072,1.09537,0.67927,1.04827,0.560802,0.696046,0.987699
24.9,0.780927,1.02103,1.09424,0.690515,1.04853,0.561208,0.695876,0.988543
25.0,0.791612,1.0212,1.09282,0.699234,1.04786,0.576125,0.705949,0.99029
25.1,0.792182,1.02125,1.09174,0.710751,1.04723,0.576555,0.706112,0.990539
25.2,0.793022,1.02134,1.09085,0.709695,1.04701,0.577359,0.70633,0.991586
25.3,0.793961,1.0217,1.09042,0.715302,1.04585,0.578081,0.706205,0.990683
25.4,0.794596,1.02202,1.09,0.714142,1.04542,0.578302,0.706454,0.991195
25.5,0.795226,1.02221,1.08982,0.727048,1.04462,0.57896,0.706296,0.990685
25.6,0.795874,1.02244,1.08899,0.726003,1.04404,0.57982,0.706492,0.991133
25.7,0.796685,1.02224,1.08864,0.729641,1.04315,0.580024,0.70627,0.989594
25.8,0.797367,1.02256,1.0882,0.735759,1.04271,0.580005,0.706161,0.989962
25.9,0.798001,1.02275,1.08728,0.734958,1.04256,0.580056,0.706245,0.989268
26.0,0.806913,1.02287,1.08674,0.744275,1.04227,0.592745,0.715829,0.992226
26.1,0.807537,1.02255,1.08639,0.743297,1.04151,0.593145,0.715636,0.992507
26.2,0.808133,1.02247,1.08667,0.742605,1.04078,0.592609,0.715706,0.991671
26.3,0.808724,1.02262,1.08766,0.746964,1.04003,0.592388,0.71553,0.992085
26.4,0.809316,1.02282,1.0881,0.75304,1.03963,0.592689,0.715444,0.990619
26.5,0.809993,1.0231,1.08888,0.752536,1.03853,0.592608,0.715565,0.991429
26.6,0.810813,1.02352,1.08902,0.752308,1.03794,0.592323,0.715046,0.991847
26.7,0.811671,1.0241,1.0884,0.754487,1.03712,0.592459,0.714994,0.992415
26.8,0.812283,1.02473,1.08785,0.755012,1.03629,0.59241,0.715099,0.99284
26.9,0.812923,1.02543,1.0882,0.754627,1.03583,0.591513,0.715008,0.993554
27.0,0.820731,1.026,1.08858,0.76936,1.03524,0.60113,0.723976,0.996692
27.1,0.82106,1.02651,1.08841,0.769106,1.03512,0.60017,0.723659,0.997003
27.2,0.821686,1.02718,1.088,0.771398,1.0343,0.599777,0.723585,0.99738
27.3,0.82233,1.02748,1.0868,0.774037,1.03388,0.599367,0.723632,0.99745
27.4,0.822788,1.02745,1.08626,0.773748,1.03307,0.598175,0.723528,0.997671
27.5,0.823224,1.02717,1.08565,0.773674,1.03211,0.596826,0.723489,0.997566
27.6,0.823657,1.02636,1.08584,0.776299,1.03171,0.595573,0.723022,0.997746
27.7,0.824209,1.02562,1.08522,0.777639,1.03152,0.595267,0.722793,0.997667
27.8,0.824816,1.02506,1.08405,0.780201,1.0307,0.594603,0.722514,0.997881
27.9,0.825543,1.02471,1.08409,0.784323,1.03025,0.593549,0.722273,0.998015
