Simulation Time,Red_sj,Pie_sj,CoDel_sj,FqCoDel_sj,Cobalt_sj,dAQM9_sj,dAQM10_sj,dAQM11_sj
2.72435,0,0.0,0,0,0,0,0,0
2.72457,0,0.0,0,0,0,0,0,0
2.72514,0,0.0,0,0,0,0,0,0
2.72543,0,0.0,0,0,0,0,0,0
2.72571,0,0.0,0,0,0,0,0,0
2.72593,0,0.0,0,0,0,0,0,0
2.72724,0,0.0,0,0,0,0,0,0
2.72829,0,0.0,0,0,0,0,0,0
2.72843,0,0.0,0,0,0,0,0,0
2.72851,0,0.0,0,0,0,0,0,0
2.72873,0,0.0,0,0,0,0,0,0
2.72931,0,0.0,0,0,0,0,0,0
2.72936,0,0.0,0,0,0,0,0,0
2.72954,0,0.0,0,0,0,0,0,0
2.72979,0,0.0,0,0,0,0,0,0
2.73041,0,0.0,0,0,0,0,0,0
2.73059,0,0.0,0,0,0,0,0,0
2.73066,0,0.0,0,0,0,0,0,0
2.73072,0,0.0,0,0,0,0,0,0
2.73076,0,0.0,0,0,0,0,0,0
2.73154,0,0.0,0,0,0,0,0,0
2.73157,0,0.0,0,0,0,0,0,0
2.73244,0,0.0,0,0,0,0,0,0
2.73245,0,0.0,0,0,0,0,0,0
2.73253,0,0.0,0,0,0,0,0,0
2.73306,0,0.0,0,0,0,0,0,0
2.73318,0,0.0,0,0,0,0,0,0
2.73362,0,0.0,0,0,0,0,0,0
2.73371,0,0.0,0,0,0,0,0,0
2.73395,0,0.0,0,0,0,0,0,0
2.73421,0,0.0,0,0,0,0,0,0
2.73464,0,0.0,0,0,0,0,0,0
2.73491,0,0.0,0,0,0,0,0,0
2.73562,0,0.0,0,0,0,0,0,0
2.73592,0,0.0,0,0,0,0,0,0
2.73748,0,0.0,0,0,0,0,0,0
2.73803,0,0.0,0,0,0,0,0,0
2.73838,0,0.0,0,0,0,0,0,0
2.73874,0,0.0,0,0,0,0,0,0
2.73941,0,0.0,0,0,0,0,0,0
2.74029,0,0.0,0,0,0,0,0,0
2.74041,0,0.0,0,0,0,0,0,0
2.74055,0,0.0,0,0,0,0,0,0
2.74107,0,0.0,0,0,0,0,0,0
2.74157,0,0.0,0,0,0,0,0,0
2.742,0,0.0,0,0,0,0,0,0
2.74229,0,0.0,0,0,0,0,0,0
2.74281,0,0.0,0,0,0,0,0,0
2.74315,0,0.0,0,0,0,0,0,0
2.7436,0,0.0,0,0,0,0,0,0
2.74378,0,0.0,0,0,0,0,0,0
2.74435,0,0.0,0,0,0,0,0,0
2.7447,0,0.0,0,0,0,0,0,0
2.74564,0,0.0,0,0,0,0,0,0
2.74566,0,0.0,0,0,0,0,0,0
2.74568,0,0.0,0,0,0,0,0,0
2.74615,0,0.0,0,0,0,0,0,0
2.74643,0,0.0,0,0,0,0,0,0
2.74653,0,0.0,0,0,0,0,0,0
2.74662,0,0.0,0,0,0,0,0,0
2.74744,0,0.0,0,0,0,0,0,0
2.74778,0,0.0,0,0,0,0,0,0
2.74789,0,0.0,0,0,0,0,0,0
2.74809,0,0.0,0,0,0,0,0,0
2.74843,0,0.0,0,0,0,0,0,0
2.74931,0,0.0,0,0,0,0,0,0
2.74945,0,0.0,0,0,0,0,0,0
2.75059,0,0.0,0,0,0,0,0,0
2.75069,0,0.0,0,0,0,0,0,0
2.75121,0,0.0,0,0,0,0,0,0
2.75179,0,0.0,0,0,0,0,0,0
2.75196,0,0.0,0,0,0,0,0,0
2.75215,0,0.0,0,0,0,0,0,0
2.75225,0,0.0,0,0,0,0,0,0
2.75245,0,0.0,0,0,0,0,0,0
2.75253,0,0.0,0,0,0,0,0,0
2.7528,0,0.0,0,0,0,0,0,0
2.75306,0,0.0,0,0,0,0,0,0
2.75362,0,0.0,0,0,0,0,0,0
2.75395,0,0.0,0,0,0,0,0,0
2.75421,0,0.0,0,0,0,0,0,0
2.75464,0,0.0,0,0,0,0,0,0
2.75536,0,0.0,0,0,0,0,0,0
2.75562,0,0.0,0,0,0,0,0,0
2.75871,0,0.0,0,0,0,0,0,0
2.75871,0,0.0,0,0,0,0,0,0
2.75871,0,0.0,0,0,0,0,0,0
2.76029,0,0.0,0,0,0,0,0,0
2.76031,0,0.0,0,0,0,0,0,0
2.76055,0,0.0,0,0,0,0,0,0
2.76071,0,0.0,0,0,0,0,0,0
2.7611,0,0.0,0,0,0,0,0,0
2.76169,0,0.0,0,0,0,0,0,0
2.76311,0,0.0,0,0,0,0,0,0
2.76363,0,0.0,0,0,0,0,0,0
2.76435,0,0.0,0,0,0,0,0,0
2.76455,0,0.0,0,0,0,0,0,0
2.7647,0,0.0,0,0,0,0,0,0
2.7647,0,0.0,0,0,0,0,0,0
2.76499,0,0.0,0,0,0,0,0,0
2.76564,0,0.0,0,0,0,0,0,0
2.76568,0,0.0,0,0,0,0,0,0
2.76662,0,0.0,0,0,0,0,0,0
2.76778,0,0.0,0,0,0,0,0,0
2.76858,0,0.0,0,0,0,0,0,0
2.76879,0,0.0,0,0,0,0,0,0
2.76929,0,0.0,0,0,0,0,0,0
2.76931,0,0.0,0,0,0,0,0,0
2.76945,0,0.0,0,0,0,0,0,0
2.77034,0,0.0,0,0,0,0,0,0
2.77042,0,0.0,0,0,0,0,0,0
