Simulation Time,Red_ql,Pie_ql,CoDel_ql,FqCoDel_ql,Cobalt_ql,dAQM9_ql,dAQM10_ql,dAQM11_ql
8.05253,1,1,1,1,1,1,1,1
8.05253,0,0,0,0,0,0,0,0
8.05279,1,1,1,1,1,1,1,1
8.05279,0,0,0,0,0,0,0,0
8.0528,1,1,1,1,1,1,1,1
8.0528,0,0,0,0,0,0,0,0
8.0536,1,1,1,1,1,1,1,1
8.0536,0,0,0,0,0,0,0,0
8.05481,1,1,1,1,1,1,1,1
8.05481,0,0,0,0,0,0,0,0
8.05702,1,1,1,1,1,1,1,1
8.05702,0,0,0,0,0,0,0,0
8.05933,1,1,1,1,1,1,1,1
8.05933,0,0,0,0,0,0,0,0
8.06,1,1,1,1,1,1,1,1
8.06,0,0,0,0,0,0,0,0
8.06027,1,1,1,1,1,1,1,1
8.06027,0,0,0,0,0,0,0,0
8.06107,1,1,1,1,1,1,1,1
8.06107,0,0,0,0,0,0,0,0
8.06143,1,1,1,1,1,1,1,1
8.06143,0,0,0,0,0,0,0,0
8.06354,1,1,1,1,1,1,1,1
8.06354,0,0,0,0,0,0,0,0
8.06568,1,1,1,1,1,1,1,1
8.06568,0,0,0,0,0,0,0,0
8.06747,1,1,1,1,1,1,1,1
8.06747,0,0,0,0,0,0,0,0
8.06773,1,1,1,1,1,1,1,1
8.06773,0,0,0,0,0,0,0,0
8.06847,1,1,1,1,1,1,1,1
8.06847,0,0,0,0,0,0,0,0
8.06853,1,1,1,1,1,1,1,1
8.06853,0,0,0,0,0,0,0,0
8.07051,1,1,1,1,1,1,1,1
8.07051,0,0,0,0,0,0,0,0
8.07293,1,1,1,1,1,1,1,1
8.07293,0,0,0,0,0,0,0,0
8.07493,1,1,1,1,1,1,1,1
8.07493,0,0,0,0,0,0,0,0
8.0752,1,1,1,1,1,1,1,1
8.0752,0,0,0,0,0,0,0,0
8.07594,1,1,1,1,1,1,1,1
8.07594,0,0,0,0,0,0,0,0
8.076,1,1,1,1,1,1,1,1
8.076,0,0,0,0,0,0,0,0
8.07859,1,1,1,1,1,1,1,1
8.07859,0,0,0,0,0,0,0,0
8.08062,1,1,1,1,1,1,1,1
8.08062,0,0,0,0,0,0,0,0
8.0824,1,1,1,1,1,1,1,1
8.0824,0,0,0,0,0,0,0,0
8.08267,1,1,1,1,1,1,1,1
8.08267,0,0,0,0,0,0,0,0
8.08341,1,1,1,1,1,1,1,1
8.08341,0,0,0,0,0,0,0,0
8.08347,1,1,1,1,1,1,1,1
8.08347,0,0,0,0,0,0,0,0
8.08567,1,1,1,1,1,1,1,1
8.08567,0,0,0,0,0,0,0,0
8.08796,1,1,1,1,1,1,1,1
8.08796,0,0,0,0,0,0,0,0
8.08987,1,1,1,1,1,1,1,1
8.08987,0,0,0,0,0,0,0,0
8.09013,1,1,1,1,1,1,1,1
8.09013,0,0,0,0,0,0,0,0
8.09087,1,1,1,1,1,1,1,1
8.09087,0,0,0,0,0,0,0,0
8.09093,1,1,1,1,1,1,1,1
8.09093,0,0,0,0,0,0,0,0
8.09295,1,1,1,1,1,1,1,1
8.09295,0,0,0,0,0,0,0,0
8.09529,1,1,1,1,1,1,1,1
8.09529,0,0,0,0,0,0,0,0
8.09733,1,1,1,1,1,1,1,1
8.09733,0,0,0,0,0,0,0,0
8.0976,1,1,1,1,1,1,1,1
8.0976,0,0,0,0,0,0,0,0
8.09834,1,1,1,1,1,1,1,1
8.09834,0,0,0,0,0,0,0,0
8.0984,1,1,1,1,1,1,1,1
8.0984,0,0,0,0,0,0,0,0
8.10039,1,1,1,1,1,1,1,1
8.10039,0,0,0,0,0,0,0,0
8.10271,1,1,1,1,1,1,1,1
8.10271,0,0,0,0,0,0,0,0
8.1048,1,1,1,1,1,1,1,1
8.1048,0,0,0,0,0,0,0,0
8.10507,1,1,1,1,1,1,1,1
8.10507,0,0,0,0,0,0,0,0
8.10581,1,1,1,1,1,1,1,1
8.10581,0,0,0,0,0,0,0,0
8.10587,1,1,1,1,1,1,1,1
8.10587,0,0,0,0,0,0,0,0
8.10804,1,1,1,1,1,1,1,1
8.10804,0,0,0,0,0,0,0,0
8.11011,1,1,1,1,1,1,1,1
8.11011,0,0,0,0,0,0,0,0
8.11227,1,1,1,1,1,1,1,1
8.11227,0,0,0,0,0,0,0,0
8.11253,1,1,1,1,1,1,1,1
8.11253,0,0,0,0,0,0,0,0
8.11327,1,1,1,1,1,1,1,1
8.11327,0,0,0,0,0,0,0,0
8.11333,1,1,1,1,1,1,1,1
8.11333,0,0,0,0,0,0,0,0
8.11533,1,1,1,1,1,1,1,1
8.11533,0,0,0,0,0,0,0,0
8.11741,1,1,1,1,1,1,1,1
8.11741,0,0,0,0,0,0,0,0
8.11973,1,1,1,1,1,1,1,1
8.11973,0,0,0,0,0,0,0,0
8.12,1,1,1,1,1,1,1,1
8.12,0,0,0,0,0,0,0,0
8.12074,1,1,1,1,1,1,1,1
8.12074,0,0,0,0,0,0,0,0
8.1208,1,1,1,1,1,1,1,1
8.1208,0,0,0,0,0,0,0,0
8.12286,1,1,1,1,1,1,1,1
8.12286,0,0,0,0,0,0,0,0
8.12511,1,1,1,1,1,1,1,1
8.12511,0,0,0,0,0,0,0,0
8.1272,1,1,1,1,1,1,1,1
8.1272,0,0,0,0,0,0,0,0
8.12747,1,1,1,1,1,1,1,1
8.12747,0,0,0,0,0,0,0,0
8.12821,1,1,1,1,1,1,1,1
8.12821,0,0,0,0,0,0,0,0
8.12827,1,1,1,1,1,1,1,1
8.12827,0,0,0,0,0,0,0,0
8.13041,1,1,1,1,1,1,1,1
8.13041,0,0,0,0,0,0,0,0
8.13254,1,1,1,1,1,1,1,1
8.13254,0,0,0,0,0,0,0,0
8.13467,1,1,1,1,1,1,1,1
8.13467,0,0,0,0,0,0,0,0
8.13493,1,1,1,1,1,1,1,1
8.13493,0,0,0,0,0,0,0,0
8.13567,1,1,1,1,1,1,1,1
8.13567,0,0,0,0,0,0,0,0
8.13573,1,1,1,1,1,1,1,1
8.13573,0,0,0,0,0,0,0,0
8.1378,1,1,1,1,1,1,1,1
8.1378,0,0,0,0,0,0,0,0
8.14032,1,1,1,1,1,1,1,1
8.14032,0,0,0,0,0,0,0,0
8.14213,1,1,1,1,1,1,1,1
8.14213,0,0,0,0,0,0,0,0
8.1424,1,1,1,1,1,1,1,1
8.1424,0,0,0,0,0,0,0,0
8.14314,1,1,1,1,1,1,1,1
8.14314,0,0,0,0,0,0,0,0
8.1432,1,1,1,1,1,1,1,1
8.1432,0,0,0,0,0,0,0,0
8.14518,1,1,1,1,1,1,1,1
8.14518,0,0,0,0,0,0,0,0
8.14777,1,1,1,1,1,1,1,1
8.14777,0,0,0,0,0,0,0,0
8.1496,1,1,1,1,1,1,1,1
8.1496,0,0,0,0,0,0,0,0
8.14987,1,1,1,1,1,1,1,1
8.14987,0,0,0,0,0,0,0,0
8.15061,1,1,1,1,1,1,1,1
8.15061,0,0,0,0,0,0,0,0
8.15067,1,1,1,1,1,1,1,1
8.15067,0,0,0,0,0,0,0,0
8.15282,1,1,1,1,1,1,1,1
8.15282,0,0,0,0,0,0,0,0
8.15493,1,1,1,1,1,1,1,1
8.15493,0,0,0,0,0,0,0,0
8.15707,1,1,1,1,1,1,1,1
8.15707,0,0,0,0,0,0,0,0
8.15733,1,1,1,1,1,1,1,1
8.15733,0,0,0,0,0,0,0,0
8.15807,1,1,1,1,1,1,1,1
8.15807,0,0,0,0,0,0,0,0
8.15813,1,1,1,1,1,1,1,1
8.15813,0,0,0,0,0,0,0,0
8.1601,1,1,1,1,1,1,1,1
8.1601,0,0,0,0,0,0,0,0
8.16217,1,1,1,1,1,1,1,1
8.16217,0,0,0,0,0,0,0,0
8.16453,1,1,1,1,1,1,1,1
8.16453,0,0,0,0,0,0,0,0
8.1648,1,1,1,1,1,1,1,1
8.1648,0,0,0,0,0,0,0,0
8.16554,1,1,1,1,1,1,1,1
8.16554,0,0,0,0,0,0,0,0
8.1656,1,1,1,1,1,1,1,1
8.1656,0,0,0,0,0,0,0,0
8.16767,1,1,1,1,1,1,1,1
8.16767,0,0,0,0,0,0,0,0
8.16989,1,1,1,1,1,1,1,1
8.16989,0,0,0,0,0,0,0,0
8.172,1,1,1,1,1,1,1,1
8.172,0,0,0,0,0,0,0,0
8.17227,1,1,1,1,1,1,1,1
8.17227,0,0,0,0,0,0,0,0
8.17301,1,1,1,1,1,1,1,1
8.17301,0,0,0,0,0,0,0,0
8.17307,1,1,1,1,1,1,1,1
8.17307,0,0,0,0,0,0,0,0
8.1754,1,1,1,1,1,1,1,1
8.1754,0,0,0,0,0,0,0,0
8.17764,1,1,1,1,1,1,1,1
8.17764,0,0,0,0,0,0,0,0
8.17947,1,1,1,1,1,1,1,1
8.17947,0,0,0,0,0,0,0,0
8.17973,1,1,1,1,1,1,1,1
8.17973,0,0,0,0,0,0,0,0
8.18047,1,1,1,1,1,1,1,1
8.18047,0,0,0,0,0,0,0,0
8.18053,1,1,1,1,1,1,1,1
8.18053,0,0,0,0,0,0,0,0
8.18258,1,1,1,1,1,1,1,1
8.18258,0,0,0,0,0,0,0,0
8.18497,1,1,1,1,1,1,1,1
8.18497,0,0,0,0,0,0,0,0
8.18693,1,1,1,1,1,1,1,1
8.18693,0,0,0,0,0,0,0,0
8.1872,1,1,1,1,1,1,1,1
8.1872,0,0,0,0,0,0,0,0
8.18794,1,1,1,1,1,1,1,1
8.18794,0,0,0,0,0,0,0,0
8.188,1,1,1,1,1,1,1,1
8.188,0,0,0,0,0,0,0,0
8.19026,1,1,1,1,1,1,1,1
8.19026,0,0,0,0,0,0,0,0
8.19232,1,1,1,1,1,1,1,1
8.19232,0,0,0,0,0,0,0,0
8.1944,1,1,1,1,1,1,1,1
8.1944,0,0,0,0,0,0,0,0
8.19467,1,1,1,1,1,1,1,1
8.19467,0,0,0,0,0,0,0,0
8.19541,1,1,1,1,1,1,1,1
8.19541,0,0,0,0,0,0,0,0
8.19547,1,1,1,1,1,1,1,1
8.19547,0,0,0,0,0,0,0,0
8.19749,1,1,1,1,1,1,1,1
8.19749,0,0,0,0,0,0,0,0
8.20007,1,1,1,1,1,1,1,1
8.20007,0,0,0,0,0,0,0,0
8.20187,1,1,1,1,1,1,1,1
8.20187,0,0,0,0,0,0,0,0
8.20213,1,1,1,1,1,1,1,1
8.20213,0,0,0,0,0,0,0,0
8.20287,1,1,1,1,1,1,1,1
8.20287,0,0,0,0,0,0,0,0
8.20293,1,1,1,1,1,1,1,1
8.20293,0,0,0,0,0,0,0,0
8.20501,1,1,1,1,1,1,1,1
8.20501,0,0,0,0,0,0,0,0
8.20775,1,1,1,1,1,1,1,1
8.20775,0,0,0,0,0,0,0,0
8.20933,1,1,1,1,1,1,1,1
8.20933,0,0,0,0,0,0,0,0
8.2096,1,1,1,1,1,1,1,1
8.2096,0,0,0,0,0,0,0,0
8.21034,1,1,1,1,1,1,1,1
8.21034,0,0,0,0,0,0,0,0
8.2104,1,1,1,1,1,1,1,1
8.2104,0,0,0,0,0,0,0,0
8.2126,1,1,1,1,1,1,1,1
8.2126,0,0,0,0,0,0,0,0
8.21516,1,1,1,1,1,1,1,1
8.21516,0,0,0,0,0,0,0,0
8.2168,1,1,1,1,1,1,1,1
8.2168,0,0,0,0,0,0,0,0
8.21707,1,1,1,1,1,1,1,1
8.21707,0,0,0,0,0,0,0,0
8.21781,1,1,1,1,1,1,1,1
8.21781,0,0,0,0,0,0,0,0
8.21787,1,1,1,1,1,1,1,1
8.21787,0,0,0,0,0,0,0,0
8.21989,1,1,1,1,1,1,1,1
8.21989,0,0,0,0,0,0,0,0
8.22247,1,1,1,1,1,1,1,1
8.22247,0,0,0,0,0,0,0,0
8.22427,1,1,1,1,1,1,1,1
8.22427,0,0,0,0,0,0,0,0
8.22453,1,1,1,1,1,1,1,1
8.22453,0,0,0,0,0,0,0,0
8.22527,1,1,1,1,1,1,1,1
8.22527,0,0,0,0,0,0,0,0
8.22533,1,1,1,1,1,1,1,1
8.22533,0,0,0,0,0,0,0,0
8.22741,1,1,1,1,1,1,1,1
8.22741,0,0,0,0,0,0,0,0
8.22978,1,1,1,1,1,1,1,1
8.22978,0,0,0,0,0,0,0,0
8.23173,1,1,1,1,1,1,1,1
8.23173,0,0,0,0,0,0,0,0
8.232,1,1,1,1,1,1,1,1
8.232,0,0,0,0,0,0,0,0
8.23274,1,1,1,1,1,1,1,1
8.23274,0,0,0,0,0,0,0,0
8.2328,1,1,1,1,1,1,1,1
8.2328,0,0,0,0,0,0,0,0
8.2349,1,1,1,1,1,1,1,1
8.2349,0,0,0,0,0,0,0,0
8.23762,1,1,1,1,1,1,1,1
8.23762,0,0,0,0,0,0,0,0
8.2392,1,1,1,1,1,1,1,1
8.2392,0,0,0,0,0,0,0,0
8.23947,1,1,1,1,1,1,1,1
8.23947,0,0,0,0,0,0,0,0
8.24021,1,1,1,1,1,1,1,1
8.24021,0,0,0,0,0,0,0,0
8.24027,1,1,1,1,1,1,1,1
8.24027,0,0,0,0,0,0,0,0
8.24245,1,1,1,1,1,1,1,1
8.24245,0,0,0,0,0,0,0,0
8.24514,1,1,1,1,1,1,1,1
8.24514,0,0,0,0,0,0,0,0
8.24667,1,1,1,1,1,1,1,1
8.24667,0,0,0,0,0,0,0,0
8.24693,1,1,1,1,1,1,1,1
8.24693,0,0,0,0,0,0,0,0
8.24767,1,1,1,1,1,1,1,1
8.24767,0,0,0,0,0,0,0,0
8.24773,1,1,1,1,1,1,1,1
8.24773,0,0,0,0,0,0,0,0
8.24997,1,1,1,1,1,1,1,1
8.24997,0,0,0,0,0,0,0,0
8.2521,1,1,1,1,1,1,1,1
8.2521,0,0,0,0,0,0,0,0
8.25413,1,1,1,1,1,1,1,1
8.25413,0,0,0,0,0,0,0,0
8.2544,1,1,1,1,1,1,1,1
8.2544,0,0,0,0,0,0,0,0
8.25514,1,1,1,1,1,1,1,1
8.25514,0,0,0,0,0,0,0,0
8.2552,1,1,1,1,1,1,1,1
8.2552,0,0,0,0,0,0,0,0
8.25761,1,1,1,1,1,1,1,1
8.25761,0,0,0,0,0,0,0,0
8.25962,1,1,1,1,1,1,1,1
8.25962,0,0,0,0,0,0,0,0
8.2616,1,1,1,1,1,1,1,1
8.2616,0,0,0,0,0,0,0,0
8.26187,1,1,1,1,1,1,1,1
8.26187,0,0,0,0,0,0,0,0
8.26261,1,1,1,1,1,1,1,1
8.26261,0,0,0,0,0,0,0,0
8.26267,1,1,1,1,1,1,1,1
8.26267,0,0,0,0,0,0,0,0
8.26462,1,1,1,1,1,1,1,1
8.26462,0,0,0,0,0,0,0,0
8.26703,1,1,1,1,1,1,1,1
8.26703,0,0,0,0,0,0,0,0
8.26907,1,1,1,1,1,1,1,1
8.26907,0,0,0,0,0,0,0,0
8.26933,1,1,1,1,1,1,1,1
8.26933,0,0,0,0,0,0,0,0
8.27007,1,1,1,1,1,1,1,1
8.27007,0,0,0,0,0,0,0,0
8.27013,1,1,1,1,1,1,1,1
8.27013,0,0,0,0,0,0,0,0
8.27223,1,1,1,1,1,1,1,1
8.27223,0,0,0,0,0,0,0,0
8.27426,1,1,1,1,1,1,1,1
8.27426,0,0,0,0,0,0,0,0
8.27653,1,1,1,1,1,1,1,1
8.27653,0,0,0,0,0,0,0,0
8.2768,1,1,1,1,1,1,1,1
8.2768,0,0,0,0,0,0,0,0
8.27754,1,1,1,1,1,1,1,1
8.27754,0,0,0,0,0,0,0,0
8.2776,1,1,1,1,1,1,1,1
8.2776,0,0,0,0,0,0,0,0
8.27983,1,1,1,1,1,1,1,1
8.27983,0,0,0,0,0,0,0,0
8.2822,1,1,1,1,1,1,1,1
8.2822,0,0,0,0,0,0,0,0
8.284,1,1,1,1,1,1,1,1
8.284,0,0,0,0,0,0,0,0
8.28427,1,1,1,1,1,1,1,1
8.28427,0,0,0,0,0,0,0,0
8.28501,1,1,1,1,1,1,1,1
8.28501,0,0,0,0,0,0,0,0
8.28507,1,1,1,1,1,1,1,1
8.28507,0,0,0,0,0,0,0,0
8.28703,1,1,1,1,1,1,1,1
8.28703,0,0,0,0,0,0,0,0
8.28924,1,1,1,1,1,1,1,1
8.28924,0,0,0,0,0,0,0,0
8.29147,1,1,1,1,1,1,1,1
8.29147,0,0,0,0,0,0,0,0
8.29173,1,1,1,1,1,1,1,1
8.29173,0,0,0,0,0,0,0,0
8.29247,1,1,1,1,1,1,1,1
8.29247,0,0,0,0,0,0,0,0
8.29253,1,1,1,1,1,1,1,1
8.29253,0,0,0,0,0,0,0,0
8.29452,1,1,1,1,1,1,1,1
8.29452,0,0,0,0,0,0,0,0
8.29674,1,1,1,1,1,1,1,1
8.29674,0,0,0,0,0,0,0,0
8.29893,1,1,1,1,1,1,1,1
8.29893,0,0,0,0,0,0,0,0
8.2992,1,1,1,1,1,1,1,1
8.2992,0,0,0,0,0,0,0,0
8.29994,1,1,1,1,1,1,1,1
8.29994,0,0,0,0,0,0,0,0
8.3,1,1,1,1,1,1,1,1
8.3,0,0,0,0,0,0,0,0
8.30207,1,1,1,1,1,1,1,1
8.30207,0,0,0,0,0,0,0,0
8.30461,1,1,1,1,1,1,1,1
8.30461,0,0,0,0,0,0,0,0
8.3064,1,1,1,1,1,1,1,1
8.3064,0,0,0,0,0,0,0,0
8.30667,1,1,1,1,1,1,1,1
8.30667,0,0,0,0,0,0,0,0
8.30741,1,1,1,1,1,1,1,1
8.30741,0,0,0,0,0,0,0,0
8.30747,1,1,1,1,1,1,1,1
8.30747,0,0,0,0,0,0,0,0
8.30946,1,1,1,1,1,1,1,1
8.30946,0,0,0,0,0,0,0,0
8.31174,1,1,1,1,1,1,1,1
8.31174,0,0,0,0,0,0,0,0
8.31387,1,1,1,1,1,1,1,1
8.31387,0,0,0,0,0,0,0,0
8.31413,1,1,1,1,1,1,1,1
8.31413,0,0,0,0,0,0,0,0
8.31487,1,1,1,1,1,1,1,1
8.31487,0,0,0,0,0,0,0,0
8.31493,1,1,1,1,1,1,1,1
8.31493,0,0,0,0,0,0,0,0
8.31705,1,1,1,1,1,1,1,1
8.31705,0,0,0,0,0,0,0,0
8.31924,1,1,1,1,1,1,1,1
8.31924,0,0,0,0,0,0,0,0
8.32133,1,1,1,1,1,1,1,1
8.32133,0,0,0,0,0,0,0,0
8.3216,1,1,1,1,1,1,1,1
8.3216,0,0,0,0,0,0,0,0
8.32234,1,1,1,1,1,1,1,1
8.32234,0,0,0,0,0,0,0,0
8.3224,1,1,1,1,1,1,1,1
8.3224,0,0,0,0,0,0,0,0
8.32444,1,1,1,1,1,1,1,1
8.32444,0,0,0,0,0,0,0,0
8.32647,1,1,1,1,1,1,1,1
8.32647,0,0,0,0,0,0,0,0
8.3288,1,1,1,1,1,1,1,1
8.3288,0,0,0,0,0,0,0,0
8.32907,1,1,1,1,1,1,1,1
8.32907,0,0,0,0,0,0,0,0
8.32981,1,1,1,1,1,1,1,1
8.32981,0,0,0,0,0,0,0,0
8.32987,1,1,1,1,1,1,1,1
8.32987,0,0,0,0,0,0,0,0
8.33183,1,1,1,1,1,1,1,1
8.33183,0,0,0,0,0,0,0,0
8.3343,1,1,1,1,1,1,1,1
8.3343,0,0,0,0,0,0,0,0
8.33627,1,1,1,1,1,1,1,1
8.33627,0,0,0,0,0,0,0,0
8.33653,1,1,1,1,1,1,1,1
8.33653,0,0,0,0,0,0,0,0
8.33727,1,1,1,1,1,1,1,1
8.33727,0,0,0,0,0,0,0,0
8.33733,1,1,1,1,1,1,1,1
8.33733,0,0,0,0,0,0,0,0
8.33947,1,1,1,1,1,1,1,1
8.33947,0,0,0,0,0,0,0,0
8.34214,1,1,1,1,1,1,1,1
8.34214,0,0,0,0,0,0,0,0
8.34373,1,1,1,1,1,1,1,1
8.34373,0,0,0,0,0,0,0,0
8.344,1,1,1,1,1,1,1,1
8.344,0,0,0,0,0,0,0,0
8.34474,1,1,1,1,1,1,1,1
8.34474,0,0,0,0,0,0,0,0
8.3448,1,1,1,1,1,1,1,1
8.3448,0,0,0,0,0,0,0,0
8.34682,1,1,1,1,1,1,1,1
8.34682,0,0,0,0,0,0,0,0
8.34917,1,1,1,1,1,1,1,1
8.34917,0,0,0,0,0,0,0,0
8.3512,1,1,1,1,1,1,1,1
8.3512,0,0,0,0,0,0,0,0
8.35147,1,1,1,1,1,1,1,1
8.35147,0,0,0,0,0,0,0,0
8.35221,1,1,1,1,1,1,1,1
8.35221,0,0,0,0,0,0,0,0
8.35227,1,1,1,1,1,1,1,1
8.35227,0,0,0,0,0,0,0,0
8.3543,1,1,1,1,1,1,1,1
8.3543,0,0,0,0,0,0,0,0
8.35662,1,1,1,1,1,1,1,1
8.35662,0,0,0,0,0,0,0,0
8.35867,1,1,1,1,1,1,1,1
8.35867,0,0,0,0,0,0,0,0
8.35893,1,1,1,1,1,1,1,1
8.35893,0,0,0,0,0,0,0,0
8.35967,1,1,1,1,1,1,1,1
8.35967,0,0,0,0,0,0,0,0
8.35973,1,1,1,1,1,1,1,1
8.35973,0,0,0,0,0,0,0,0
8.36179,1,1,1,1,1,1,1,1
8.36179,0,0,0,0,0,0,0,0
8.3643,1,1,1,1,1,1,1,1
8.3643,0,0,0,0,0,0,0,0
8.36613,1,1,1,1,1,1,1,1
8.36613,0,0,0,0,0,0,0,0
8.3664,1,1,1,1,1,1,1,1
8.3664,0,0,0,0,0,0,0,0
8.36714,1,1,1,1,1,1,1,1
8.36714,0,0,0,0,0,0,0,0
8.3672,1,1,1,1,1,1,1,1
8.3672,0,0,0,0,0,0,0,0
8.36938,1,1,1,1,1,1,1,1
8.36938,0,0,0,0,0,0,0,0
8.37182,1,1,1,1,1,1,1,1
8.37182,0,0,0,0,0,0,0,0
8.3736,1,1,1,1,1,1,1,1
8.3736,0,0,0,0,0,0,0,0
8.37387,1,1,1,1,1,1,1,1
8.37387,0,0,0,0,0,0,0,0
8.37461,1,1,1,1,1,1,1,1
8.37461,0,0,0,0,0,0,0,0
8.37467,1,1,1,1,1,1,1,1
8.37467,0,0,0,0,0,0,0,0
8.37667,1,1,1,1,1,1,1,1
8.37667,0,0,0,0,0,0,0,0
8.37897,1,1,1,1,1,1,1,1
8.37897,0,0,0,0,0,0,0,0
8.38107,1,1,1,1,1,1,1,1
8.38107,0,0,0,0,0,0,0,0
8.38133,1,1,1,1,1,1,1,1
8.38133,0,0,0,0,0,0,0,0
8.38207,1,1,1,1,1,1,1,1
8.38207,0,0,0,0,0,0,0,0
8.38213,1,1,1,1,1,1,1,1
8.38213,0,0,0,0,0,0,0,0
8.38411,1,1,1,1,1,1,1,1
8.38411,0,0,0,0,0,0,0,0
8.38636,1,1,1,1,1,1,1,1
8.38636,0,0,0,0,0,0,0,0
8.38853,1,1,1,1,1,1,1,1
8.38853,0,0,0,0,0,0,0,0
8.3888,1,1,1,1,1,1,1,1
8.3888,0,0,0,0,0,0,0,0
8.38954,1,1,1,1,1,1,1,1
8.38954,0,0,0,0,0,0,0,0
8.3896,1,1,1,1,1,1,1,1
8.3896,0,0,0,0,0,0,0,0
8.39173,1,1,1,1,1,1,1,1
8.39173,0,0,0,0,0,0,0,0
8.39442,1,1,1,1,1,1,1,1
8.39442,0,0,0,0,0,0,0,0
8.396,1,1,1,1,1,1,1,1
8.396,0,0,0,0,0,0,0,0
8.39627,1,1,1,1,1,1,1,1
8.39627,0,0,0,0,0,0,0,0
8.39701,1,1,1,1,1,1,1,1
8.39701,0,0,0,0,0,0,0,0
8.39707,1,1,1,1,1,1,1,1
8.39707,0,0,0,0,0,0,0,0
8.39959,1,1,1,1,1,1,1,1
8.39959,0,0,0,0,0,0,0,0
8.40205,1,1,1,1,1,1,1,1
8.40205,0,0,0,0,0,0,0,0
8.40347,1,1,1,1,1,1,1,1
8.40347,0,0,0,0,0,0,0,0
8.40373,1,1,1,1,1,1,1,1
8.40373,0,0,0,0,0,0,0,0
8.40447,1,1,1,1,1,1,1,1
8.40447,0,0,0,0,0,0,0,0
8.40453,1,1,1,1,1,1,1,1
8.40453,0,0,0,0,0,0,0,0
8.40653,1,1,1,1,1,1,1,1
8.40653,0,0,0,0,0,0,0,0
8.40864,1,1,1,1,1,1,1,1
8.40864,0,0,0,0,0,0,0,0
8.41093,1,1,1,1,1,1,1,1
8.41093,0,0,0,0,0,0,0,0
8.4112,1,1,1,1,1,1,1,1
8.4112,0,0,0,0,0,0,0,0
8.41194,1,1,1,1,1,1,1,1
8.41194,0,0,0,0,0,0,0,0
8.412,1,1,1,1,1,1,1,1
8.412,0,0,0,0,0,0,0,0
8.41398,1,1,1,1,1,1,1,1
8.41398,0,0,0,0,0,0,0,0
8.41627,1,1,1,1,1,1,1,1
8.41627,0,0,0,0,0,0,0,0
8.4184,1,1,1,1,1,1,1,1
8.4184,0,0,0,0,0,0,0,0
8.41867,1,1,1,1,1,1,1,1
8.41867,0,0,0,0,0,0,0,0
8.41941,1,1,1,1,1,1,1,1
8.41941,0,0,0,0,0,0,0,0
8.41947,1,1,1,1,1,1,1,1
8.41947,0,0,0,0,0,0,0,0
8.42201,1,1,1,1,1,1,1,1
8.42201,0,0,0,0,0,0,0,0
8.4241,1,1,1,1,1,1,1,1
8.4241,0,0,0,0,0,0,0,0
8.42587,1,1,1,1,1,1,1,1
8.42587,0,0,0,0,0,0,0,0
8.42613,1,1,1,1,1,1,1,1
8.42613,0,0,0,0,0,0,0,0
8.42687,1,1,1,1,1,1,1,1
8.42687,0,0,0,0,0,0,0,0
8.42693,1,1,1,1,1,1,1,1
8.42693,0,0,0,0,0,0,0,0
8.42892,1,1,1,1,1,1,1,1
8.42892,0,0,0,0,0,0,0,0
8.43107,1,1,1,1,1,1,1,1
8.43107,0,0,0,0,0,0,0,0
8.43333,1,1,1,1,1,1,1,1
8.43333,0,0,0,0,0,0,0,0
8.4336,1,1,1,1,1,1,1,1
8.4336,0,0,0,0,0,0,0,0
8.43434,1,1,1,1,1,1,1,1
8.43434,0,0,0,0,0,0,0,0
8.4344,1,1,1,1,1,1,1,1
8.4344,0,0,0,0,0,0,0,0
8.43693,1,1,1,1,1,1,1,1
8.43693,0,0,0,0,0,0,0,0
8.43907,1,1,1,1,1,1,1,1
8.43907,0,0,0,0,0,0,0,0
8.4408,1,1,1,1,1,1,1,1
8.4408,0,0,0,0,0,0,0,0
8.44107,1,1,1,1,1,1,1,1
8.44107,0,0,0,0,0,0,0,0
8.44181,1,1,1,1,1,1,1,1
8.44181,0,0,0,0,0,0,0,0
8.44187,1,1,1,1,1,1,1,1
8.44187,0,0,0,0,0,0,0,0
8.44404,1,1,1,1,1,1,1,1
8.44404,0,0,0,0,0,0,0,0
8.44613,1,1,1,1,1,1,1,1
8.44613,0,0,0,0,0,0,0,0
8.44827,1,1,1,1,1,1,1,1
8.44827,0,0,0,0,0,0,0,0
8.44853,1,1,1,1,1,1,1,1
8.44853,0,0,0,0,0,0,0,0
8.44927,1,1,1,1,1,1,1,1
8.44927,0,0,0,0,0,0,0,0
8.44933,1,1,1,1,1,1,1,1
8.44933,0,0,0,0,0,0,0,0
8.45135,1,1,1,1,1,1,1,1
8.45135,0,0,0,0,0,0,0,0
8.45396,1,1,1,1,1,1,1,1
8.45396,0,0,0,0,0,0,0,0
8.45573,1,1,1,1,1,1,1,1
8.45573,0,0,0,0,0,0,0,0
8.456,1,1,1,1,1,1,1,1
8.456,0,0,0,0,0,0,0,0
8.45674,1,1,1,1,1,1,1,1
8.45674,0,0,0,0,0,0,0,0
8.4568,1,1,1,1,1,1,1,1
8.4568,0,0,0,0,0,0,0,0
8.45897,1,1,1,1,1,1,1,1
8.45897,0,0,0,0,0,0,0,0
8.46122,1,1,1,1,1,1,1,1
8.46122,0,0,0,0,0,0,0,0
8.4632,1,1,1,1,1,1,1,1
8.4632,0,0,0,0,0,0,0,0
