Simulation Time,Red_ql,Pie_ql,CoDel_ql,FqCoDel_ql,Cobalt_ql,dAQM9_ql,dAQM10_ql,dAQM11_ql
3.92439,0,21.0,0,15,0,1,0,1.0
3.92439,1,23.0,1,14,38,0,8,0.0
3.92439,0,19.0,0,13,25,1,7,1.0
3.9254,1,1.0,23,12,1,0,6,0.0
3.9264,0,0.0,22,1,18,1,5,1.0
3.9264,1,1.0,21,0,17,0,4,0.0
3.92641,0,0.0,1,1,16,1,3,8.0
3.92717,1,20.0,0,0,50,0,1,1.0
3.92717,0,1.0,6,1,1,1,0,0.0
3.92741,1,0.0,1,0,0,0,1,12.0
3.92741,0,1.0,0,11,8,1,0,11.0
3.92744,1,0.0,20,1,26,0,1,10.0
3.92844,0,1.0,19,0,1,1,0,9.0
3.92844,1,0.0,18,25,0,0,1,8.0
3.92844,0,1.0,1,24,1,1,0,7.0
3.92887,1,0.0,0,1,0,0,1,6.0
3.92887,0,1.0,1,0,51,1,0,1.0
3.92944,1,0.0,0,1,10,0,1,0.0
3.92944,0,1.0,13,0,52,1,0,1.0
3.92964,1,0.0,12,1,31,0,1,0.0
3.92964,0,24.0,1,0,22,1,0,16.0
3.9299,1,1.0,0,22,1,0,20,1.0
3.9299,0,0.0,20,21,0,1,1,0.0
3.93045,1,1.0,1,20,1,0,0,1.0
3.93045,0,0.0,0,19,0,1,18,0.0
3.93047,1,1.0,16,1,53,0,1,1.0
3.93052,0,0.0,15,0,9,1,0,0.0
3.93052,1,1.0,14,1,1,0,1,1.0
3.93053,2,0.0,1,0,0,1,0,0.0
3.93053,3,22.0,0,0,32,0,10,1.0
3.93147,4,22.0,1,1,27,1,1,0.0
3.93147,5,23.0,0,0,1,0,0,1.0
3.93148,6,1.0,1,19,0,1,14,0.0
3.93248,7,0.0,0,18,1,0,13,1.0
3.93248,8,23.0,22,17,0,15,12,0.0
3.9325,9,20.0,1,16,28,3,11,1.0
3.9335,10,1.0,0,1,9,5,10,0.0
3.9335,11,0.0,7,0,1,2,9,1.0
3.9335,12,21.0,23,1,0,24,1,0.0
3.9345,13,1.0,22,0,54,6,0,7.0
3.9345,14,0.0,1,1,10,1,2,1.0
3.93452,15,1.0,0,0,33,0,1,0.0
3.93463,16,0.0,1,18,34,25,0,14.0
3.93463,17,1.0,0,17,5,1,26,1.0
3.93552,18,0.0,1,16,4,7,25,0.0
3.93634,19,1.0,0,15,1,26,24,7.0
3.93634,20,0.0,1,14,0,8,23,1.0
3.93653,21,17.0,0,13,1,16,22,0.0
3.93653,22,1.0,1,1,0,4,21,1.0
3.93711,23,0.0,0,0,29,9,1,0.0
3.93711,24,1.0,12,1,3,27,0,8.0
3.93754,25,0.0,11,0,2,10,1,1.0
3.93754,26,17.0,1,1,37,1,0,0.0
3.93799,27,1.0,0,0,36,0,1,1.0
3.93799,23,0.0,1,1,1,1,0,0.0
3.93799,1,1.0,0,0,0,0,1,1.0
3.93799,0,0.0,1,1,37,14,0,0.0
3.93957,1,1.0,0,0,1,11,1,1.0
3.93957,0,0.0,23,17,0,1,0,0.0
3.93958,1,23.0,22,16,10,0,1,1.0
3.94018,0,1.0,1,15,38,1,0,0.0
3.94018,1,0.0,0,14,1,0,1,1.0
3.94058,0,24.0,8,13,0,1,0,0.0
3.94058,1,21.0,13,12,30,0,1,18.0
3.94159,0,1.0,12,1,37,1,0,17.0
3.94159,1,0.0,1,0,11,0,1,16.0
3.94161,0,22.0,0,10,1,1,19,15.0
3.9421,1,1.0,1,9,0,0,1,14.0
3.9421,0,0.0,0,8,38,1,0,13.0
3.94261,24,1.0,1,7,1,0,1,12.0
3.94362,1,0.0,0,1,0,1,0,1.0
3.94362,0,1.0,17,0,2,0,1,0.0
3.9438,1,0.0,1,1,1,1,0,1.0
3.9438,0,1.0,0,0,0,0,11,0.0
3.94458,1,0.0,22,1,39,1,2,1.0
3.94458,0,19.0,1,0,35,0,1,0.0
3.94464,1,1.0,0,1,3,1,0,15.0
3.94464,0,0.0,5,0,2,0,1,14.0
3.94464,1,21.0,4,1,1,1,0,13.0
3.94545,0,1.0,1,0,0,0,1,12.0
3.94545,1,0.0,0,1,3,1,0,11.0
3.94546,0,1.0,1,0,2,0,1,10.0
3.94546,1,0.0,0,18,1,1,0,9.0
3.94564,0,18.0,1,17,0,0,1,1.0
3.94564,1,1.0,0,16,11,1,0,0.0
3.94565,0,0.0,1,1,1,0,20,19.0
3.94665,1,21.0,0,0,0,1,19,1.0
3.94665,0,1.0,9,1,31,0,18,0.0
3.94668,1,0.0,1,0,34,1,17,1.0
3.94765,0,1.0,0,1,33,0,16,0.0
3.94765,1,0.0,18,0,12,1,15,1.0
3.94768,0,1.0,17,13,32,0,1,0.0
3.94768,1,0.0,16,12,3,1,0,26.0
3.94771,0,24.0,15,11,2,0,1,25.0
3.94871,1,24.0,14,10,1,1,0,24.0
3.94871,0,25.0,1,1,0,0,1,23.0
3.94957,1,1.0,0,0,1,1,0,22.0
3.94957,0,0.0,1,1,0,0,1,21.0
3.94972,1,21.0,0,0,33,1,0,20.0
3.95073,0,22.0,22,17,40,0,20,1.0
3.95073,1,1.0,1,16,19,1,1,0.0
3.95075,0,0.0,0,1,18,0,0,1.0
3.95127,1,22.0,11,0,17,1,1,0.0
3.95127,0,1.0,10,12,16,0,0,1.0
3.95175,1,0.0,9,1,55,1,12,0.0
3.95175,0,1.0,8,0,1,0,1,1.0
3.95176,1,0.0,7,1,0,1,0,0.0
3.95204,0,1.0,6,0,1,0,8,1.0
3.95204,1,0.0,5,6,0,1,7,0.0
3.95276,0,1.0,4,1,3,0,6,15.0
3.95276,1,0.0,1,0,16,1,5,1.0
3.95277,0,21.0,0,22,15,0,4,0.0
3.95292,1,1.0,13,21,14,1,3,1.0
3.95292,0,0.0,1,1,13,0,1,0.0
3.95293,1,1.0,0,0,12,1,0,1.0
3.95293,0,0.0,1,1,1,0,1,0.0
3.95377,1,20.0,0,0,0,1,0,6.0
3.95377,0,1.0,1,20,34,0,19,1.0
3.95378,1,0.0,0,19,13,1,18,0.0
3.95477,0,1.0,16,18,35,0,17,12.0
3.95477,1,0.0,15,17,36,1,16,1.0
3.95478,0,1.0,1,1,1,0,15,0.0
3.95512,1,0.0,0,0,0,1,14,1.0
3.95512,0,25.0,23,1,1,0,13,0.0
3.95578,1,26.0,10,0,0,1,1,1.0
3.95578,0,22.0,1,1,37,0,0,0.0
3.9558,1,1.0,0,0,41,1,1,1.0
3.9568,0,0.0,18,15,42,0,0,0.0
3.9568,1,21.0,1,14,43,1,1,1.0
3.95681,0,1.0,0,1,1,0,0,0.0
3.95703,1,0.0,1,0,0,1,1,1.0
3.95703,0,1.0,0,1,13,0,0,0.0
3.95781,1,0.0,1,0,34,1,1,1.0
3.95781,0,1.0,0,17,36,0,0,0.0
3.95783,1,0.0,17,1,1,1,1,1.0
3.95874,0,1.0,1,0,0,0,0,0.0
3.95874,1,0.0,0,1,12,1,11,1.0
3.95883,0,21.0,25,0,1,0,10,0.0
3.95883,1,1.0,24,23,0,1,9,1.0
3.95951,0,0.0,1,22,1,0,8,0.0
3.95951,1,1.0,0,21,0,1,7,1.0
3.95984,0,0.0,15,20,21,0,6,0.0
3.95986,1,1.0,14,1,14,1,5,1.0
3.96039,0,0.0,13,0,56,0,1,0.0
3.96039,1,1.0,1,11,55,1,0,1.0
3.96039,0,0.0,0,10,54,0,1,0.0
3.96039,1,1.0,1,1,53,1,0,1.0
3.96086,0,0.0,0,0,1,0,1,0.0
3.96086,1,26.0,1,1,0,1,0,1.0
3.96188,0,1.0,0,0,1,0,6,0.0
3.96188,1,0.0,24,1,0,17,7,5.0
3.96258,0,1.0,23,0,1,5,1,1.0
3.96258,1,0.0,1,1,0,1,0,0.0
3.9629,0,1.0,0,0,1,0,14,1.0
3.9629,1,0.0,11,1,0,1,13,0.0
3.96291,0,1.0,1,0,1,28,12,1.0
3.96391,1,0.0,0,1,0,1,11,0.0
3.96391,0,1.0,21,0,1,0,10,14.0
3.96392,1,0.0,1,1,0,1,9,13.0
3.9645,0,1.0,0,0,1,0,1,12.0
3.9645,1,0.0,1,1,0,12,0,11.0
3.96492,0,1.0,0,0,1,29,1,10.0
3.96492,1,0.0,22,1,0,12,0,9.0
3.96592,0,1.0,1,0,1,30,1,8.0
3.96592,1,0.0,0,1,0,1,0,1.0
3.96593,0,1.0,5,0,1,18,1,0.0
3.9662,1,0.0,4,1,0,1,0,1.0
3.9662,0,1.0,3,0,1,0,1,0.0
3.96693,1,0.0,1,1,0,6,0,1.0
3.96693,0,1.0,0,0,1,13,1,0.0
3.96698,1,0.0,1,1,0,1,0,1.0
3.96698,0,1.0,0,0,1,0,1,0.0
3.96785,1,0.0,1,1,0,29,0,1.0
3.96785,0,1.0,0,0,1,28,14,0.0
3.96786,1,0.0,1,1,0,27,13,1.0
3.96786,0,1.0,0,0,1,26,12,0.0
3.96794,1,0.0,14,1,0,25,11,1.0
3.96896,0,1.0,13,0,1,24,10,0.0
3.96898,1,0.0,12,1,0,1,9,16.0
3.96998,0,1.0,11,0,1,0,1,1.0
3.96999,1,0.0,10,1,0,1,0,0.0
3.97005,0,1.0,1,0,1,0,1,1.0
3.97005,1,0.0,0,1,0,1,0,0.0
3.97099,0,1.0,20,0,1,0,14,4.0
3.97099,1,0.0,12,1,0,1,1,1.0
3.971,0,1.0,1,0,1,0,0,0.0
3.97197,1,0.0,0,1,0,1,1,1.0
3.97197,0,1.0,10,0,1,0,0,0.0
3.972,1,0.0,9,1,0,1,1,1.0
3.972,0,1.0,1,0,1,0,0,0.0
3.97302,1,0.0,0,1,0,1,1,1.0
3.97367,0,1.0,1,0,1,0,0,0.0
3.97367,1,0.0,0,1,0,1,1,1.0
3.97404,0,1.0,2,0,1,0,0,0.0
3.97404,1,0.0,1,1,0,1,1,1.0
3.97406,0,1.0,0,0,1,0,0,0.0
3.97444,1,0.0,1,1,0,1,1,1.0
3.97506,2,1.0,0,0,1,0,0,0.0
3.97506,3,0.0,1,1,0,1,1,1.0
3.97532,4,1.0,0,0,1,0,0,0.0
3.97532,5,0.0,1,1,0,1,1,1.0
3.97533,6,1.0,0,0,1,0,0,0.0
3.97606,7,0.0,1,1,0,1,1,1.0
3.97606,8,1.0,0,0,1,0,0,0.0
3.97606,9,0.0,12,1,0,1,1,1.0
3.97606,10,1.0,1,0,1,0,0,0.0
3.97606,11,0.0,0,1,0,1,1,1.0
3.97606,12,1.0,13,0,1,0,0,0.0
3.97606,13,0.0,1,1,0,1,1,1.0
3.97606,14,1.0,0,0,1,0,0,0.0
3.97606,15,0.0,1,1,0,1,1,1.0
3.97606,16,1.0,0,0,1,0,0,0.0
3.97606,17,0.0,1,1,0,1,1,1.0
3.97606,18,1.0,0,0,1,0,0,0.0
3.97606,19,0.0,1,1,0,1,1,1.0
3.97606,20,1.0,0,0,1,0,0,0.0
3.97606,21,0.0,1,1,0,1,1,1.0
3.97606,22,1.0,0,0,1,0,0,0.0
3.97606,23,0.0,1,1,0,1,1,1.0
3.97606,24,1.0,0,0,1,0,0,0.0
3.97606,25,0.0,1,1,0,1,1,1.0
3.97606,26,1.0,0,0,1,0,0,0.0
3.97606,27,0.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,1,1,1.0
3.97606,20,1.0,0,0,1,0,0,0.0
3.97606,1,0.0,1,1,0,1,1,1.0
3.97606,0,1.0,0,0,1,0,0,0.0
3.97606,25,0.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,1,1,1.0
3.97606,26,1.0,0,0,1,0,0,0.0
3.97606,1,0.0,1,1,0,1,1,1.0
3.97606,0,1.0,0,0,1,0,0,0.0
3.97606,1,0.0,1,1,0,1,1,1.0
3.97606,0,1.0,0,0,1,0,0,0.0
3.97606,1,0.0,1,1,0,1,1,1.0
3.97606,0,1.0,0,0,1,0,0,0.0
3.97606,26,0.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,1,1,1.0
3.97606,1,20.0,0,0,1,0,0,0.0
3.97606,0,1.0,1,1,0,1,1,1.0
3.97606,1,0.0,0,0,1,0,0,0.0
3.97606,0,1.0,1,1,0,1,1,1.0
3.97606,1,0.0,0,0,1,0,0,0.0
3.97606,0,1.0,1,1,0,1,1,1.0
3.97606,1,0.0,0,0,1,0,0,0.0
3.97606,0,1.0,1,1,0,1,1,1.0
3.97606,1,0.0,0,0,1,0,0,0.0
3.97606,0,25.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,1,1,1.0
3.97606,1,17.0,0,0,1,0,0,0.0
3.97606,0,27.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,16,1,0,1,1,1.0
3.97606,1,22.0,1,0,1,0,0,0.0
3.97606,0,1.0,0,1,0,1,1,1.0
3.97606,1,0.0,23,0,1,0,0,0.0
3.97606,0,20.0,1,1,0,1,1,1.0
3.97606,1,1.0,0,0,1,0,0,0.0
3.97606,0,0.0,1,1,0,2,1,1.0
3.97606,1,1.0,0,0,1,1,0,0.0
3.97606,0,0.0,19,1,2,0,1,1.0
3.97606,1,1.0,1,0,3,1,0,0.0
3.97606,0,0.0,0,1,4,0,1,1.0
3.97606,1,1.0,1,2,5,19,0,0.0
3.97606,0,0.0,0,3,6,7,1,1.0
3.97606,1,1.0,1,4,7,1,0,0.0
3.97606,0,0.0,0,5,8,0,1,1.0
3.97606,1,23.0,1,6,9,1,0,0.0
3.97606,0,1.0,0,7,10,0,1,1.0
3.97606,1,0.0,14,8,11,1,0,0.0
3.97606,0,1.0,13,9,12,0,1,1.0
3.97606,1,0.0,12,10,13,1,0,0.0
3.97606,0,22.0,14,11,14,0,1,1.0
3.97606,1,1.0,1,12,15,1,0,0.0
3.97606,0,0.0,0,13,16,0,1,1.0
3.97606,1,1.0,1,14,17,1,0,0.0
3.97606,0,0.0,0,15,18,0,1,1.0
3.97606,1,1.0,1,16,19,1,0,0.0
3.97606,0,0.0,0,17,20,0,1,1.0
3.97606,1,28.0,17,18,21,1,0,0.0
3.97707,0,25.0,16,19,22,0,1,1.0
3.97752,1,1.0,15,20,1,1,0,0.0
3.97752,0,0.0,1,21,0,0,1,1.0
3.97807,1,20.0,0,1,1,1,0,0.0
3.97807,0,1.0,1,0,0,0,1,1.0
3.97808,1,0.0,0,1,44,1,0,0.0
3.97908,0,16.0,16,0,4,0,1,1.0
3.97908,1,1.0,15,1,37,1,0,0.0
3.97943,0,0.0,14,0,17,0,1,1.0
3.97943,1,1.0,13,22,1,1,0,0.0
3.98008,0,0.0,1,21,0,0,1,1.0
3.98008,1,1.0,0,1,54,1,0,0.0
3.98008,0,0.0,1,0,14,0,1,1.0
3.98008,1,1.0,0,1,1,1,0,0.0
3.98008,0,0.0,1,0,0,0,1,1.0
3.98008,1,20.0,0,1,35,1,0,0.0
3.98008,0,1.0,1,0,4,0,1,1.0
3.98008,1,0.0,0,1,3,1,0,0.0
3.98008,0,21.0,19,0,2,0,1,1.0
3.98008,1,1.0,18,1,15,1,2,0.0
3.98008,0,0.0,15,0,45,0,3,1.0
3.98008,1,1.0,1,1,38,1,4,0.0
3.98008,0,0.0,0,0,1,0,5,1.0
3.98008,1,23.0,1,1,0,1,6,0.0
3.98008,0,1.0,0,0,1,0,7,1.0
3.98008,1,0.0,1,1,0,1,8,0.0
3.98008,0,1.0,1,0,39,0,9,1.0
3.98008,1,0.0,0,1,46,1,10,2.0
3.98008,0,1.0,1,0,47,0,11,3.0
3.98008,1,0.0,0,1,18,1,12,4.0
3.98008,0,1.0,13,0,5,0,13,5.0
3.98008,1,0.0,12,1,1,1,14,6.0
3.98008,0,25.0,11,0,0,0,15,7.0
3.98008,1,1.0,10,1,15,1,16,8.0
3.98008,0,0.0,9,0,55,0,17,9.0
3.98008,1,1.0,1,1,1,1,18,10.0
3.98008,0,0.0,0,0,0,0,19,11.0
3.98008,1,1.0,1,1,6,1,20,12.0
3.98008,0,0.0,0,0,16,0,21,13.0
3.98008,1,16.0,1,1,7,1,22,14.0
3.98008,0,1.0,0,0,12,0,23,15.0
3.98008,1,0.0,1,1,11,1,22,16.0
3.98008,0,1.0,0,0,10,0,21,17.0
3.98008,1,0.0,15,1,1,1,20,18.0
3.98008,0,1.0,1,0,0,0,19,19.0
3.98008,1,0.0,0,1,1,1,18,20.0
3.98008,0,1.0,21,0,0,0,1,21.0
3.98008,1,19.0,16,1,36,1,0,22.0
3.98008,0,1.0,1,0,6,0,1,23.0
3.98008,1,0.0,0,1,5,1,0,24.0
3.98008,0,27.0,14,0,4,0,8,17.0
3.98008,1,1.0,13,1,3,1,7,1.0
3.98008,0,0.0,12,0,8,0,6,0.0
3.98008,1,1.0,11,1,56,1,5,1.0
3.98008,0,0.0,1,0,19,0,4,0.0
3.98008,1,1.0,0,1,48,1,3,1.0
3.98008,0,0.0,1,0,1,0,1,0.0
3.98008,1,22.0,0,1,0,1,0,16.0
3.98008,0,1.0,1,0,16,0,1,1.0
3.98008,1,0.0,0,1,40,1,0,0.0
3.98008,0,21.0,1,0,1,0,1,25.0
3.98008,1,1.0,0,1,0,1,0,24.0
3.98008,0,0.0,1,0,9,0,1,23.0
3.98008,1,1.0,0,1,17,1,0,22.0
3.98008,0,0.0,1,0,37,0,2,21.0
3.98008,1,1.0,0,1,57,1,1,20.0
3.98008,0,0.0,1,0,1,0,0,19.0
3.98008,1,1.0,0,1,0,1,1,1.0
3.98008,0,0.0,1,0,1,0,0,0.0
3.98008,1,1.0,0,1,0,1,1,1.0
3.98008,0,0.0,1,0,58,0,0,0.0
3.98008,1,15.0,0,1,49,1,1,1.0
3.98008,0,2.0,1,0,59,0,0,0.0
3.98008,1,1.0,0,1,20,1,1,1.0
3.98008,0,0.0,1,0,1,0,0,0.0
3.98008,1,18.0,0,1,0,1,1,1.0
3.98008,0,1.0,1,0,10,0,0,0.0
3.98008,1,0.0,0,1,17,1,7,1.0
3.98008,2,1.0,1,0,1,0,1,0.0
3.98008,3,0.0,0,1,0,1,0,1.0
3.98008,4,1.0,1,0,50,0,0,0.0
3.98008,5,0.0,0,1,60,25,1,1.0
3.98008,6,1.0,1,0,36,2,0,0.0
3.98008,7,0.0,0,1,35,14,1,1.0
3.98008,8,19.0,1,0,34,15,0,0.0
3.98008,9,1.0,0,1,1,14,1,1.0
3.98008,10,0.0,1,0,0,13,0,0.0
3.98008,11,1.0,0,1,1,12,2,1.0
3.98008,12,0.0,1,0,0,11,1,0.0
3.98008,13,1.0,0,1,1,10,0,1.0
3.98008,14,1.0,1,0,0,9,1,0.0
3.98008,15,0.0,0,1,1,0,0,1.0
3.98008,16,1.0,1,0,0,20,1,0.0
3.98008,17,0.0,0,1,1,26,0,1.0
3.98008,18,1.0,1,0,0,8,1,0.0
3.98008,19,0.0,0,1,1,27,0,1.0
3.98008,20,3.0,1,0,0,19,1,0.0
3.98008,21,1.0,0,1,1,18,0,1.0
3.98008,22,0.0,1,0,0,17,1,0.0
3.98008,23,20.0,0,1,1,16,0,1.0
3.98008,24,1.0,1,0,0,15,1,0.0
3.98008,25,0.0,0,1,1,14,0,1.0
3.98109,25,1.0,1,0,0,10,1,0.0
3.98114,1,0.0,0,1,1,1,0,1.0
3.98191,0,1.0,1,0,0,11,1,0.0
3.98209,24,0.0,0,1,1,1,0,1.0
3.98209,1,1.0,1,0,0,0,1,0.0
3.98211,0,0.0,0,1,1,15,0,1.0
3.98279,23,23.0,1,0,0,16,0,0.0
3.98279,1,1.0,0,23,1,15,1,1.0
3.98279,0,0.0,1,1,0,28,0,0.0
3.98311,1,24.0,0,0,1,0,1,1.0
3.98311,0,1.0,1,1,0,9,0,0.0
3.98411,1,0.0,0,0,1,1,1,1.0
3.98411,0,22.0,1,1,0,0,0,0.0
3.98413,1,1.0,0,0,1,29,0,1.0
3.98498,0,0.0,1,22,0,30,1,0.0
3.98498,1,2.0,0,1,1,1,0,1.0
3.98513,0,1.0,1,0,0,0,1,0.0
3.98513,1,0.0,0,1,1,31,0,1.0
3.98613,0,22.0,1,0,0,0,1,0.0
3.98613,25,4.0,0,11,1,12,0,1.0
3.9869,1,1.0,1,10,0,1,1,0.0
3.9869,1,0.0,0,9,1,0,0,1.0
3.98714,0,19.0,1,1,0,1,1,0.0
3.98714,24,1.0,0,0,1,0,0,1.0
3.98714,1,0.0,1,20,0,16,1,0.0
3.98714,0,1.0,0,19,1,1,0,1.0
3.98714,1,0.0,1,18,0,0,14,0.0
3.98714,0,1.0,0,17,1,1,13,1.0
3.98714,24,0.0,1,16,0,0,12,0.0
3.98714,1,19.0,0,15,1,1,11,1.0
3.98714,0,1.0,1,1,0,0,10,0.0
3.98714,24,0.0,0,0,1,1,9,1.0
3.98714,1,1.0,1,1,0,0,8,0.0
3.98714,0,0.0,0,0,1,1,1,1.0
3.98714,25,1.0,1,11,0,0,0,0.0
3.98714,1,0.0,0,10,1,1,1,1.0
3.98714,0,20.0,1,1,0,0,0,0.0
3.98714,1,3.0,0,0,1,1,1,1.0
3.98714,0,1.0,1,13,0,0,0,0.0
3.98714,1,0.0,0,1,1,1,1,1.0
3.98714,0,1.0,1,0,0,0,1,0.0
3.98714,1,0.0,0,15,1,1,0,1.0
3.98714,0,22.0,1,14,0,0,20,0.0
3.98714,1,1.0,0,1,1,1,19,1.0
3.98714,0,0.0,1,0,0,0,18,0.0
3.98714,1,23.0,0,1,1,1,17,1.0
3.98714,0,5.0,1,0,0,0,16,0.0
3.98714,2,1.0,0,19,1,1,15,1.0
3.98714,23,0.0,1,18,0,0,14,0.0
3.98714,1,22.0,0,1,1,1,1,1.0
3.98714,0,1.0,1,0,0,0,0,0.0
3.98714,1,0.0,0,1,1,1,1,1.0
3.98714,0,22.0,1,0,0,0,0,0.0
3.98714,1,1.0,0,1,1,1,1,1.0
3.98714,0,0.0,1,0,0,0,0,0.0
3.98714,1,1.0,0,21,1,1,26,1.0
3.98714,0,0.0,1,20,0,0,25,0.0
3.98714,1,1.0,0,19,1,1,24,1.0
3.98714,0,0.0,1,18,0,0,23,0.0
3.98714,1,1.0,0,17,1,1,22,1.0
3.98714,0,0.0,1,16,0,0,21,0.0
3.98714,1,14.0,0,1,1,1,1,1.0
3.98714,0,1.0,1,0,0,0,0,0.0
3.98714,1,0.0,0,17,1,1,1,1.0
3.98714,0,21.0,1,16,0,0,0,0.0
3.98714,1,1.0,0,15,1,1,1,8.0
3.98714,0,0.0,1,1,0,0,0,1.0
3.98714,1,23.0,0,0,1,1,1,0.0
3.98714,0,4.0,1,1,0,0,0,1.0
3.98714,1,1.0,0,0,1,1,1,0.0
3.98714,0,0.0,1,25,0,0,0,1.0
3.98714,1,1.0,0,24,1,1,1,0.0
3.98714,0,0.0,1,1,0,0,1,1.0
3.98714,1,6.0,0,0,1,1,0,0.0
3.98714,0,22.0,1,1,0,0,1,15.0
3.98714,1,1.0,0,0,1,1,0,1.0
3.98714,0,0.0,1,20,0,0,1,0.0
3.98714,1,23.0,0,19,1,1,0,1.0
3.98714,0,1.0,1,18,0,0,1,0.0
3.98714,1,0.0,2,17,1,1,0,8.0
3.98714,0,1.0,3,1,0,0,13,1.0
3.98714,1,0.0,4,0,1,1,1,0.0
3.98714,0,1.0,5,1,0,0,0,1.0
3.98714,1,0.0,6,0,1,1,1,0.0
3.98714,0,1.0,7,1,0,0,0,11.0
3.98714,1,0.0,8,0,1,1,1,1.0
3.98714,0,1.0,9,16,0,0,0,0.0
3.98714,1,0.0,10,1,1,1,1,1.0
3.98714,0,22.0,11,0,0,0,0,0.0
3.98714,1,1.0,12,15,1,1,1,1.0
3.98714,0,0.0,13,14,0,0,0,0.0
3.98714,1,5.0,14,1,1,1,1,1.0
3.98714,0,1.0,15,0,0,0,0,0.0
3.98714,1,0.0,16,1,1,1,1,3.0
3.98714,0,1.0,17,0,0,0,0,1.0
3.98714,1,0.0,18,14,1,1,1,0.0
3.98714,0,21.0,19,1,0,0,0,1.0
3.98714,1,7.0,20,0,1,1,1,0.0
3.98714,0,1.0,21,1,0,0,0,1.0
3.98714,1,0.0,22,0,1,1,1,0.0
3.98714,0,1.0,23,1,0,0,0,1.0
3.98714,1,0.0,13,0,1,1,1,0.0
3.98714,0,1.0,12,1,0,0,0,1.0
3.98714,1,0.0,1,0,1,1,8,0.0
3.98714,0,1.0,0,1,0,0,1,1.0
3.98714,1,0.0,18,0,1,1,0,1.0
3.98714,0,1.0,17,21,0,0,1,0.0
3.98714,1,0.0,16,20,1,1,0,3.0
3.98714,0,1.0,15,1,0,0,1,1.0
3.98714,1,0.0,14,0,1,1,0,0.0
3.98714,0,1.0,1,15,0,0,1,1.0
3.98714,1,0.0,0,14,1,1,0,0.0
3.98714,0,1.0,1,13,0,0,1,1.0
3.98714,1,0.0,0,1,1,1,0,0.0
3.9886,0,1.0,1,0,0,0,1,7.0
3.98915,1,0.0,0,20,1,1,0,1.0
3.98938,0,1.0,1,1,0,0,1,0.0
3.99016,1,0.0,0,0,1,1,0,1.0
3.99016,0,1.0,17,1,0,0,0,0.0
3.99017,1,0.0,1,0,1,1,1,1.0
3.99025,0,1.0,0,8,0,0,0,0.0
3.99025,1,0.0,1,7,1,1,1,1.0
3.99026,0,1.0,0,1,0,0,0,0.0
3.99117,1,0.0,1,0,1,1,1,1.0
3.99117,0,1.0,0,1,2,0,0,0.0
3.99118,1,0.0,1,0,3,1,1,1.0
3.99218,0,1.0,0,1,4,0,0,0.0
3.99245,1,0.0,1,0,5,1,1,6.0
3.99245,0,1.0,0,1,6,0,0,1.0
3.99319,1,0.0,1,0,7,1,1,0.0
3.9932,0,1.0,0,1,8,0,0,1.0
3.9942,1,0.0,1,0,9,1,9,0.0
3.9942,0,1.0,0,1,10,0,1,2.0
3.99437,1,0.0,1,0,11,1,0,18.0
3.99437,0,1.0,0,1,12,0,2,1.0
3.99523,1,0.0,1,0,13,1,1,0.0
3.99607,0,1.0,0,1,14,0,0,1.0
3.99624,1,0.0,1,0,1,1,1,0.0
3.99624,0,1.0,0,1,0,0,0,19.0
3.99625,1,0.0,1,0,1,1,8,1.0
3.99684,0,1.0,0,1,0,0,1,0.0
3.99725,1,0.0,1,0,1,1,0,1.0
3.99725,0,1.0,0,13,0,0,1,0.0
3.99727,1,0.0,1,1,35,1,0,1.0
3.99772,0,1.0,0,0,36,0,1,0.0
3.99772,1,0.0,1,1,41,1,0,15.0
3.99773,0,1.0,0,0,21,0,1,1.0
3.99827,1,0.0,1,20,11,1,0,0.0
3.99929,0,1.0,0,1,1,0,1,1.0
3.9993,1,0.0,1,0,0,1,0,0.0
3.99992,0,1.0,0,18,18,0,1,1.0
3.99992,1,0.0,1,17,51,1,0,0.0
4.0003,0,1.0,0,16,1,2,1,1.0
4.0003,1,0.0,1,1,0,3,0,0.0
4.0003,0,1.0,0,0,37,4,1,1.0
4.0013,1,0.0,1,1,42,5,0,0.0
4.0013,0,1.0,0,0,20,6,1,1.0
4.00183,1,0.0,1,1,19,7,0,0.0
4.00183,0,1.0,0,0,18,8,1,1.0
4.00232,1,0.0,1,19,1,9,0,0.0
4.00233,0,1.0,0,18,0,10,1,14.0
